dataset,n_full_obs,mcar_obs_prob,prop_budget,policy,tau,f,seed,mean_width,coverage
mmlu-pro,None,1.0,0.025,unif,nan,zero,85,0.10081925243139267,0.9426118391323995
mmlu-pro,None,1.0,0.025,unif,nan,mean,85,0.08403080701828003,0.9525530953456847
mmlu-pro,None,1.0,0.025,unif,nan,zero,86,0.10077951848506927,0.956168097605061
mmlu-pro,None,1.0,0.025,unif,nan,mean,86,0.08395466953516006,0.9597830998644374
mmlu-pro,None,1.0,0.025,unif,nan,zero,87,0.10086636245250702,0.955716222322639
mmlu-pro,None,1.0,0.025,unif,nan,mean,87,0.08406089246273041,0.9484862178038862
mmlu-pro,None,1.0,0.025,unif,nan,zero,88,0.10081452131271362,0.9453230908269318
mmlu-pro,None,1.0,0.025,unif,nan,mean,88,0.08397835493087769,0.9448712155445097
mmlu-pro,None,1.0,0.025,unif,nan,zero,89,0.10079976171255112,0.9602349751468595
mmlu-pro,None,1.0,0.025,unif,nan,mean,89,0.08396164327859879,0.9534568459105287
mmlu-pro,None,1.0,0.025,unif,nan,zero,90,0.10082259774208069,0.9408043380027112
mmlu-pro,None,1.0,0.025,unif,nan,mean,90,0.08395684510469437,0.9417080885675554
mmlu-pro,None,1.0,0.025,unif,nan,zero,91,0.10074940323829651,0.9493899683687302
mmlu-pro,None,1.0,0.025,unif,nan,mean,91,0.08387178182601929,0.9480343425214641
mmlu-pro,None,1.0,0.025,unif,nan,zero,92,0.10078133642673492,0.9521012200632626
mmlu-pro,None,1.0,0.025,unif,nan,mean,92,0.08388243615627289,0.946678716674198
mmlu-pro,None,1.0,0.025,unif,nan,zero,93,0.100743368268013,0.9453230908269318
mmlu-pro,None,1.0,0.025,unif,nan,mean,93,0.08390796184539795,0.9521012200632626
mmlu-pro,None,1.0,0.025,unif,nan,zero,94,0.1008308008313179,0.9552643470402169
mmlu-pro,None,1.0,0.025,unif,nan,mean,94,0.08398766070604324,0.9498418436511523
mmlu-pro,None,1.0,0.025,unif,nan,zero,95,0.10092702507972717,0.9376412110257569
mmlu-pro,None,1.0,0.025,unif,nan,mean,95,0.08409469574689865,0.938996836873023
mmlu-pro,None,1.0,0.025,unif,nan,zero,96,0.10068140178918839,0.9430637144148215
mmlu-pro,None,1.0,0.025,unif,nan,mean,96,0.0838744193315506,0.938996836873023
mmlu-pro,None,1.0,0.025,unif,nan,zero,97,0.10078126937150955,0.947582467239042
mmlu-pro,None,1.0,0.025,unif,nan,mean,97,0.08385408669710159,0.9543605964753729
mmlu-pro,None,1.0,0.025,unif,nan,zero,98,0.10079669207334518,0.946678716674198
mmlu-pro,None,1.0,0.025,unif,nan,mean,98,0.08389934152364731,0.9493899683687302
mmlu-pro,None,1.0,0.025,unif,nan,zero,99,0.1008453220129013,0.9448712155445097
mmlu-pro,None,1.0,0.025,unif,nan,mean,99,0.0838804692029953,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,66,0.09275363385677338,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,66,0.08007156848907471,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,67,0.09272904694080353,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,67,0.08007626235485077,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,68,0.09275564551353455,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,68,0.07997732609510422,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,69,0.09259369224309921,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,69,0.07978793233633041,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,70,0.09262367337942123,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,70,0.07992564141750336,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,71,0.0927392914891243,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,71,0.08006825298070908,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,72,0.09280215203762054,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,72,0.08006258308887482,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,73,0.09281618148088455,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,73,0.08021031320095062,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,74,0.09271588176488876,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,74,0.07998102903366089,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,75,0.09265583753585815,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,75,0.07993058860301971,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,76,0.09271001815795898,0.9421599638499775
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,76,0.0800105482339859,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,77,0.09281422942876816,0.9421599638499775
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,77,0.08014800399541855,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,78,0.09278880804777145,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,78,0.08015154302120209,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,79,0.09276780486106873,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,79,0.08004409074783325,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,80,0.09266779571771622,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,80,0.0799388587474823,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,81,0.09272988885641098,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,81,0.08001992851495743,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,82,0.09266158193349838,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,82,0.07990752905607224,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,83,0.09277768433094025,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,83,0.08011797815561295,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,84,0.0928412526845932,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,84,0.08004754781723022,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,85,0.09283753484487534,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,85,0.08020547032356262,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,86,0.09296278655529022,0.9566199728874831
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,86,0.08028750121593475,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,87,0.09268127381801605,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,87,0.0799996554851532,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,88,0.0927685797214508,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,88,0.08015722036361694,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,89,0.09263334423303604,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,89,0.07996539771556854,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,90,0.09266578406095505,0.9417080885675554
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,90,0.08001941442489624,0.938093086308179
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,91,0.09275989979505539,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,91,0.07999540865421295,0.9385449615906011
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,92,0.09270793199539185,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,92,0.07989661395549774,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,93,0.09270717948675156,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,93,0.07999829202890396,0.9408043380027112
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,94,0.092778280377388,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,94,0.08007527142763138,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,95,0.09289460629224777,0.9367374604609128
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,95,0.08030106872320175,0.9417080885675554
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,96,0.0925908014178276,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,96,0.079936683177948,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,97,0.09276504814624786,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,97,0.079908087849617,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,98,0.09279357641935349,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,98,0.08010156452655792,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,99,0.09274153411388397,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,99,0.07992029190063477,0.938996836873023
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,66,0.09374436736106873,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,66,0.08034050464630127,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,67,0.09374691545963287,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,67,0.08033739775419235,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,68,0.0937623381614685,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,68,0.08029291033744812,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,69,0.09367311745882034,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,69,0.08012846112251282,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,70,0.09370744228363037,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,70,0.08028945326805115,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,71,0.0937834158539772,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,71,0.0804140493273735,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,72,0.09380359947681427,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,72,0.08034971356391907,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,73,0.09382694959640503,0.9408043380027112
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,73,0.08048136532306671,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,74,0.09373829513788223,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,74,0.08029665797948837,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,75,0.0936652421951294,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,75,0.08022350072860718,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,76,0.0937534049153328,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,76,0.08033321052789688,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,77,0.09387321025133133,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,77,0.08051951229572296,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,78,0.0938194990158081,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,78,0.08048534393310547,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,79,0.09375925362110138,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,79,0.08033361285924911,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,80,0.0937042310833931,0.9575237234523272
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,80,0.08026741445064545,0.9584274740171713
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,81,0.09376922249794006,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,81,0.0803600549697876,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,82,0.09371170401573181,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,82,0.08022034168243408,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,83,0.09373953938484192,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,83,0.08035997301340103,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,84,0.09379809349775314,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,84,0.0803203359246254,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,85,0.09380993247032166,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,85,0.08048691600561142,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,86,0.09390676021575928,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,86,0.08052635937929153,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,87,0.09371403604745865,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,87,0.08030972629785538,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,88,0.09377472847700119,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,88,0.08043795078992844,0.9548124717577949
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,89,0.09371395409107208,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,89,0.08032645285129547,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,90,0.09368842840194702,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,90,0.08031070977449417,0.9394487121554451
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,91,0.09374991804361343,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,91,0.08030230551958084,0.9394487121554451
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,92,0.09379557520151138,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,92,0.08028138428926468,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,93,0.09370788931846619,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,93,0.0803121030330658,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,94,0.0938078761100769,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,94,0.08039624989032745,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,95,0.0938519760966301,0.9412562132851333
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,95,0.08051321655511856,0.9408043380027112
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,96,0.0935894027352333,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,96,0.08021828532218933,0.9376412110257569
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,97,0.09376230090856552,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,97,0.0802060142159462,0.9566199728874831
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,98,0.09378550946712494,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,98,0.08038084954023361,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,99,0.09379324316978455,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,99,0.08026016503572464,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,66,0.09556012600660324,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,66,0.0811622217297554,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,67,0.09559627622365952,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,67,0.08117944002151489,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,68,0.09557264298200607,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,68,0.08109136670827866,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,69,0.09552062302827835,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,69,0.08099895715713501,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,70,0.09554222971200943,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,70,0.08111364394426346,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,71,0.09561467915773392,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,71,0.08124174922704697,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,72,0.09559517353773117,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,72,0.08112867921590805,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,73,0.09569504857063293,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,73,0.08130800724029541,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,74,0.09560397267341614,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,74,0.08118116855621338,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,75,0.0955217257142067,0.9575237234523272
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,75,0.08109249174594879,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,76,0.09562493860721588,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,76,0.08122856169939041,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,77,0.09567541629076004,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,77,0.08129005879163742,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,78,0.09563398361206055,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,78,0.08129244297742844,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,79,0.095527783036232,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,79,0.081121064722538,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,80,0.09554693102836609,0.9588793492995934
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,80,0.08111035078763962,0.9602349751468595
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,81,0.09558533877134323,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,81,0.0811736062169075,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,82,0.09558343142271042,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,82,0.08109462261199951,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,83,0.09554893523454666,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,83,0.08114288002252579,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,84,0.09562715142965317,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,84,0.08118759840726852,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,85,0.09564176946878433,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,85,0.08128464967012405,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,86,0.0956328958272934,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,86,0.08124690502882004,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,87,0.09561484307050705,0.9570718481699051
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,87,0.08123348653316498,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,88,0.09558717906475067,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,88,0.08120118081569672,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,89,0.09553379565477371,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,89,0.08112368732690811,0.9426118391323995
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,90,0.09553869813680649,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,90,0.08111799508333206,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,91,0.09556987136602402,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,91,0.08111511915922165,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,92,0.09561973810195923,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,92,0.08114081621170044,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,93,0.09550485014915466,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,93,0.08110735565423965,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,94,0.09562385827302933,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,94,0.08120959997177124,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,95,0.09569664299488068,0.938093086308179
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,95,0.08133400231599808,0.9394487121554451
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,96,0.09546246379613876,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,96,0.08107060194015503,0.938996836873023
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,97,0.09562017768621445,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,97,0.08112715929746628,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,98,0.09554814547300339,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,98,0.08110018074512482,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,99,0.09561333805322647,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,99,0.0810554102063179,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,66,0.0979362428188324,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,66,0.08240672200918198,0.9426118391323995
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,67,0.0979510247707367,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,67,0.08241953700780869,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,68,0.09794692695140839,0.9575237234523272
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,68,0.08235248178243637,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,69,0.09789707511663437,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,69,0.08223672211170197,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,70,0.09790107607841492,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,70,0.08234411478042603,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,71,0.09794450551271439,0.9489380930863082
