dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,mean_width,coverage
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,69,0.0982285663485527,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,70,0.09808722883462906,0.9285714285714285
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,71,0.09766844660043716,0.9344484629294756
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,72,0.09790046513080597,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,73,0.09845425188541412,0.9371609403254972
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,74,0.09749087691307068,0.930379746835443
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,75,0.09805231541395187,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,76,0.09772229194641113,0.9330922242314648
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,77,0.09797794371843338,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,78,0.09761086106300354,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,79,0.09881222248077393,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,80,0.0985426977276802,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,81,0.09784267097711563,0.9290235081374322
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,82,0.09848783165216446,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,83,0.09772460907697678,0.9335443037974683
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,84,0.09789392352104187,0.9385171790235081
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,85,0.0983995869755745,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,86,0.09736014157533646,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,87,0.09812957048416138,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,88,0.09815008193254471,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,89,0.09749693423509598,0.9321880650994575
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,90,0.09775365889072418,0.9312839059674503
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,91,0.09768927842378616,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,92,0.09831974655389786,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,93,0.09809555858373642,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,94,0.09755680710077286,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,95,0.09835950285196304,0.930379746835443
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,96,0.09820820391178131,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,97,0.0981949046254158,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,98,0.09805331379175186,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,99,0.09846027195453644,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,66,0.0930023044347763,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,67,0.09288457036018372,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,68,0.09229327738285065,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,69,0.09280011057853699,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,70,0.09241991490125656,0.9367088607594937
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,71,0.09255629777908325,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,72,0.0925552248954773,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,73,0.09315859526395798,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,74,0.0926327034831047,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,75,0.09260933101177216,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,76,0.09277340024709702,0.9394213381555153
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,77,0.09261022508144379,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,78,0.09257984906435013,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,79,0.09314974397420883,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,80,0.09326671063899994,0.9367088607594937
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,81,0.09232820570468903,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,82,0.09300991147756577,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,83,0.09272899478673935,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,84,0.09336279332637787,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,85,0.09258892387151718,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,86,0.09221086651086807,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,87,0.09274999797344208,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,88,0.09271678328514099,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,89,0.0927702933549881,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,90,0.09209569543600082,0.9326401446654611
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,91,0.09273134917020798,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,92,0.09250197559595108,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,93,0.09304827451705933,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,94,0.09266684949398041,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,95,0.09283782541751862,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,96,0.09263356029987335,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,97,0.09299376606941223,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,98,0.09289532899856567,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,99,0.09286881983280182,0.9358047016274864
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,66,0.09349329024553299,0.9561482820976491
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,67,0.09372330456972122,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,68,0.09311861544847488,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,69,0.09332221001386642,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,70,0.09339496493339539,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,71,0.09331683814525604,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,72,0.09349332749843597,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,73,0.09373786300420761,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,74,0.09342575073242188,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,75,0.09295447915792465,0.9543399638336347
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,76,0.09344608336687088,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,77,0.09352242946624756,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,78,0.09320894628763199,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,79,0.09366884082555771,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,80,0.09364960342645645,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,81,0.09305150806903839,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,82,0.0934717133641243,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,83,0.09326957911252975,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,84,0.09337622672319412,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,85,0.09319864958524704,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,86,0.09300989657640457,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,87,0.09367746114730835,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,88,0.09333818405866623,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,89,0.09360853582620621,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,90,0.09305040538311005,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,91,0.09351711720228195,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,92,0.09347763657569885,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,93,0.0938350260257721,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,94,0.09351623803377151,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,95,0.09339121729135513,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,96,0.09345050156116486,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,97,0.0933808982372284,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,98,0.09331908822059631,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,99,0.09340725839138031,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,66,0.07119719684123993,0.9317359855334538
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,67,0.07220803201198578,0.9394213381555153
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,68,0.07082938402891159,0.9258589511754068
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,69,0.07123097777366638,0.9317359855334538
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,70,0.07086087763309479,0.9222423146473779
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,71,0.07046614587306976,0.9217902350813743
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,72,0.07265734672546387,0.9294755877034357
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,73,0.07282151281833649,0.9226943942133815
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,74,0.07061811536550522,0.9335443037974683
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,75,0.07072027027606964,0.9308318264014466
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,76,0.07121835649013519,0.9235985533453888
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,77,0.07140278816223145,0.9290235081374322
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,78,0.07155953347682953,0.9294755877034357
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,79,0.07135772705078125,0.9308318264014466
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,80,0.07307375222444534,0.9290235081374322
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,81,0.07118872553110123,0.9217902350813743
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,82,0.07166539132595062,0.9349005424954792
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,83,0.07112763822078705,0.9339963833634719
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,84,0.07240325957536697,0.9299276672694394
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,85,0.07229562103748322,0.9308318264014466
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,86,0.0713118389248848,0.9195298372513562
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,87,0.07157821208238602,0.930379746835443
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,88,0.07090958952903748,0.9290235081374322
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,89,0.07115813344717026,0.9199819168173599
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,90,0.07168161123991013,0.9353526220614828
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,91,0.07048057019710541,0.9299276672694394
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,92,0.07048800587654114,0.9213381555153707
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,93,0.07217740267515182,0.9276672694394213
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,94,0.07176534086465836,0.9240506329113923
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,95,0.07177222520112991,0.9312839059674503
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,96,0.07288338989019394,0.9231464737793852
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,97,0.07067412883043289,0.9258589511754068
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,98,0.07188523560762405,0.9330922242314648
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,99,0.07207545638084412,0.9217902350813743
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,66,0.061546970158815384,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,67,0.06139262765645981,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,68,0.0614483468234539,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,69,0.061261191964149475,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,70,0.06133917346596718,0.9321880650994575
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,71,0.061145391315221786,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,72,0.061454884707927704,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,73,0.06156973913311958,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,74,0.06119569391012192,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,75,0.06145290657877922,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,76,0.061304185539484024,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,77,0.06138242781162262,0.9339963833634719
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,78,0.0611981637775898,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,79,0.061922069638967514,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,80,0.061684608459472656,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,81,0.061289992183446884,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,82,0.061548080295324326,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,83,0.06129269301891327,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,84,0.061390746384859085,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,85,0.06153851002454758,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,86,0.06108594313263893,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,87,0.061409901827573776,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,88,0.061378803104162216,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,89,0.061193402856588364,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,90,0.06134527176618576,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,91,0.061271049082279205,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,92,0.06148408353328705,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,93,0.06147118657827377,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,94,0.06106125935912132,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,95,0.0615634061396122,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,96,0.061399947851896286,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,97,0.06139252707362175,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,98,0.06141466274857521,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,99,0.06153814494609833,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,66,0.05885584279894829,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,67,0.058794233947992325,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,68,0.058683041483163834,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,69,0.05862175300717354,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,70,0.058601513504981995,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,71,0.058677151799201965,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,72,0.05871831998229027,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,73,0.05896882712841034,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,74,0.058741405606269836,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,75,0.058679673820734024,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,76,0.058743517845869064,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,77,0.05873668193817139,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,78,0.05867105349898338,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,79,0.058937348425388336,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,80,0.059077922254800797,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,81,0.05854030326008797,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,82,0.05892111733555794,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,83,0.05866348370909691,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,84,0.05905058979988098,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,85,0.05868607759475708,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,86,0.05851371958851814,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,87,0.0587877556681633,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,88,0.058758195489645004,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,89,0.05881950259208679,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,90,0.058528244495391846,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,91,0.05885923653841019,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,92,0.058715298771858215,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,93,0.0589737743139267,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,94,0.0587393082678318,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,95,0.05875854939222336,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,96,0.0587119460105896,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,97,0.058838002383708954,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,98,0.05889140069484711,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,99,0.05878043174743652,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,66,0.05995640531182289,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,67,0.060056429356336594,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,68,0.05991962552070618,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,69,0.05985022708773613,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,70,0.05989232286810875,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,71,0.05985669791698456,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,72,0.06000957638025284,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,73,0.06006107106804848,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,74,0.05994698405265808,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,75,0.059772733598947525,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,76,0.05994151905179024,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,77,0.059993159025907516,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,78,0.059831101447343826,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,79,0.06008455157279968,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,80,0.06010673940181732,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,81,0.05972966179251671,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,82,0.059985652565956116,0.9579566003616636
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,83,0.059816986322402954,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,84,0.05999273061752319,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,85,0.05983975902199745,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,86,0.05979636684060097,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,87,0.0600355826318264,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,88,0.05989393591880798,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,89,0.0600309744477272,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,90,0.05979561060667038,0.9434900542495479
