dataset,n_full_obs,mcar_obs_prob,prop_budget,policy,tau,f,seed,mean_width,coverage
mmlu-pro,None,1.0,0.025,unif,nan,mean,26,0.08389925211668015,0.9525530953456847
mmlu-pro,None,1.0,0.025,unif,nan,zero,27,0.10076510161161423,0.9552643470402169
mmlu-pro,None,1.0,0.025,unif,nan,mean,27,0.08391449600458145,0.9530049706281066
mmlu-pro,None,1.0,0.025,unif,nan,zero,28,0.1007540225982666,0.9498418436511523
mmlu-pro,None,1.0,0.025,unif,nan,mean,28,0.08397956937551498,0.9507455942159965
mmlu-pro,None,1.0,0.025,unif,nan,zero,29,0.10072796046733856,0.9502937189335744
mmlu-pro,None,1.0,0.025,unif,nan,mean,29,0.08394455909729004,0.947582467239042
mmlu-pro,None,1.0,0.025,unif,nan,zero,30,0.10075067728757858,0.9507455942159965
mmlu-pro,None,1.0,0.025,unif,nan,mean,30,0.08406027406454086,0.9493899683687302
mmlu-pro,None,1.0,0.025,unif,nan,zero,31,0.10084240883588791,0.9426118391323995
mmlu-pro,None,1.0,0.025,unif,nan,mean,31,0.08398451656103134,0.9480343425214641
mmlu-pro,None,1.0,0.025,unif,nan,zero,32,0.10077167302370071,0.9511974694984184
mmlu-pro,None,1.0,0.025,unif,nan,mean,32,0.08381472527980804,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,0,0.09282014518976212,0.9575237234523272
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,0,0.08009584248065948,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,1,0.09276361763477325,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,1,0.07994123548269272,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,2,0.09265159070491791,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,2,0.07997635751962662,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,3,0.09280981123447418,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,3,0.08012694865465164,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,4,0.09287238121032715,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,4,0.08024942129850388,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,5,0.09287876635789871,0.938996836873023
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,5,0.08031867444515228,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,6,0.0927562564611435,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,6,0.0801488384604454,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,7,0.09264657646417618,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,7,0.07992555946111679,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,8,0.09277532249689102,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,8,0.07995454967021942,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,9,0.09263691306114197,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,9,0.07991387695074081,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,10,0.09264961630105972,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,10,0.07998399436473846,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,11,0.09270426630973816,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,11,0.0800309106707573,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,12,0.09278640896081924,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,12,0.08012326806783676,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,13,0.09272436797618866,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,13,0.08000005781650543,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,14,0.09259973466396332,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,14,0.07989473640918732,0.9371893357433349
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,15,0.09274903684854507,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,15,0.08005986362695694,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,16,0.09282298386096954,0.9579755987347492
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,16,0.08011939376592636,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,17,0.09273385256528854,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,17,0.07999253273010254,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,18,0.09269902855157852,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,18,0.08003819733858109,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,19,0.09263920783996582,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,19,0.079800084233284,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,20,0.09274493157863617,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,20,0.0799856185913086,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,21,0.09271496534347534,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,21,0.07997669279575348,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,22,0.09283506870269775,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,22,0.08015467971563339,0.9566199728874831
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,23,0.09270329773426056,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,23,0.07998879998922348,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,24,0.09279946982860565,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,24,0.08002960681915283,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,25,0.09266266971826553,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,25,0.07997555285692215,0.9548124717577949
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,26,0.09275410324335098,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,26,0.07996108382940292,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,27,0.0926092192530632,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,27,0.07981262356042862,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,28,0.09282680600881577,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,28,0.08017329126596451,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,29,0.09264344722032547,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,29,0.07989846915006638,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,30,0.09271198511123657,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,30,0.08018633723258972,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,31,0.0927947387099266,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,31,0.08010470867156982,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,32,0.09270031750202179,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,32,0.07990657538175583,0.9566199728874831
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,0,0.09378380328416824,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,0,0.0803418755531311,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,1,0.09377683699131012,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,1,0.08025901019573212,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,2,0.09368342906236649,0.9566199728874831
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,2,0.08032472431659698,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,3,0.0937974750995636,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,3,0.08038473129272461,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,4,0.09384672343730927,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,4,0.08049294352531433,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,5,0.09384368360042572,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,5,0.0805794894695282,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,6,0.0937490314245224,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,6,0.08041354268789291,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,7,0.09369972348213196,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,7,0.08026091009378433,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,8,0.09383588284254074,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,8,0.08028778433799744,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,9,0.09368015080690384,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,9,0.08024459332227707,0.9417080885675554
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,10,0.09365300089120865,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,10,0.08028654754161835,0.9403524627202893
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,11,0.09372270107269287,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,11,0.0803508535027504,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,12,0.09376133233308792,0.9584274740171713
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,12,0.08038438856601715,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,13,0.09367524832487106,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,13,0.08022069185972214,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,14,0.09362112730741501,0.9371893357433349
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,14,0.080198734998703,0.938996836873023
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,15,0.09377353638410568,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,15,0.08035876601934433,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,16,0.09387318789958954,0.9588793492995934
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,16,0.0804540365934372,0.9593312245820154
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,17,0.09376144409179688,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,17,0.0803220123052597,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,18,0.09372550249099731,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,18,0.08035384118556976,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,19,0.09368591755628586,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,19,0.08016485720872879,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,20,0.09376639127731323,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,20,0.08031534403562546,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,21,0.09372744709253311,0.9426118391323995
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,21,0.08028414845466614,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,22,0.09383498877286911,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,22,0.08042137324810028,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,23,0.09368568658828735,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,23,0.08023423701524734,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,24,0.09378279000520706,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,24,0.08027247339487076,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,25,0.09369827061891556,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,25,0.0802733525633812,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,26,0.09377867728471756,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,26,0.08025696873664856,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,27,0.09366337954998016,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,27,0.08016017824411392,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,28,0.09381280094385147,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,28,0.0804816335439682,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,29,0.09368128329515457,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,29,0.08027096092700958,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,30,0.09370575845241547,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,30,0.08048596233129501,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,31,0.09382160753011703,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,31,0.08038022369146347,0.9426118391323995
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,32,0.09369482100009918,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,32,0.08021499216556549,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,0,0.0956352949142456,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,0,0.0811547338962555,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,1,0.09556940197944641,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,1,0.08103226125240326,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,2,0.09552589058876038,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,2,0.0811493992805481,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,3,0.09561173617839813,0.9399005874378672
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,3,0.08119212090969086,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,4,0.09570447355508804,0.9593312245820154
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,4,0.08133997768163681,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,5,0.09571590274572372,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,5,0.08144190907478333,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,6,0.09558204561471939,0.9548124717577949
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,6,0.0812329575419426,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,7,0.09554838389158249,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,7,0.08109486848115921,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,8,0.09565899521112442,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,8,0.08113062381744385,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,9,0.09548930823802948,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,9,0.08104764670133591,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,10,0.09548269957304001,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,10,0.08108682930469513,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,11,0.0955568179488182,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,11,0.08114636689424515,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,12,0.09561776369810104,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,12,0.0812491923570633,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,13,0.09550318121910095,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,13,0.08101498335599899,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,14,0.0954553559422493,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,14,0.08100508898496628,0.9403524627202893
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,15,0.09561289846897125,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,15,0.08120238780975342,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,16,0.09570691734552383,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,16,0.08126072585582733,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,17,0.09561039507389069,0.9579755987347492
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,17,0.08117792755365372,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,18,0.09554427117109299,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,18,0.08111664652824402,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,19,0.09552319347858429,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,19,0.08101826161146164,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,20,0.09561870992183685,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,20,0.08115401864051819,0.9548124717577949
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,21,0.09555493295192719,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,21,0.0811099037528038,0.9421599638499775
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,22,0.09564303606748581,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,22,0.0812116339802742,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,23,0.09552165865898132,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,23,0.08103999495506287,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,24,0.0956500843167305,0.9548124717577949
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,24,0.08116397261619568,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,25,0.09555648267269135,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,25,0.08111744374036789,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,26,0.09561344236135483,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,26,0.08109651505947113,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,27,0.09552647173404694,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,27,0.08106309920549393,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,28,0.09561443328857422,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,28,0.08128643780946732,0.9548124717577949
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,29,0.09550420194864273,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,29,0.0811048150062561,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,30,0.09553022682666779,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,30,0.08127053827047348,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,31,0.09567492455244064,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,31,0.08120327442884445,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,32,0.09552903473377228,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,32,0.08104242384433746,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,0,0.09802378714084625,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,0,0.0824018195271492,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,1,0.0979144275188446,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,1,0.0822080746293068,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,2,0.09788604825735092,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,2,0.0824035108089447,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,3,0.097938671708107,0.9394487121554451
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,3,0.08238020539283752,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,4,0.09807957708835602,0.9624943515589698
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,4,0.08253975957632065,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,5,0.09804701060056686,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,5,0.08259650319814682,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,6,0.0979478508234024,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,6,0.08248958736658096,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,7,0.0978853702545166,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,7,0.082289919257164,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,8,0.09804390370845795,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,8,0.08238635957241058,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,9,0.09782532602548599,0.9439674649796657
