dataset,n_full_obs,mcar_obs_prob,prop_budget,policy,tau,f,seed,mean_width,coverage
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,75,0.12115191668272018,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,75,0.10213819891214371,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,76,0.121103435754776,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,76,0.10217000544071198,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,77,0.12117702513933182,0.95750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,77,0.10228630900382996,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,78,0.1211230680346489,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,78,0.10210176557302475,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,79,0.12109433114528656,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,79,0.10225536674261093,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,80,0.12108480930328369,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,80,0.1021319106221199,0.9385171790235081
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,81,0.12108216434717178,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,81,0.10219291597604752,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,82,0.12112300097942352,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,82,0.10216452181339264,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,83,0.12116862833499908,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,83,0.10223722457885742,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,84,0.12108420580625534,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,84,0.10228391736745834,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,85,0.12109074741601944,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,85,0.10219842195510864,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,86,0.12109734117984772,0.95750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,86,0.10216525942087173,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,87,0.12112350016832352,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,87,0.10238028317689896,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,88,0.12114135175943375,0.9543399638336347
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,88,0.1022549644112587,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,89,0.12117429822683334,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,89,0.10218143463134766,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,90,0.12111394852399826,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,90,0.1021624207496643,0.9371609403254972
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,91,0.12110470980405807,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,91,0.10234266519546509,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,92,0.12116822600364685,0.9588607594936709
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,92,0.10218915343284607,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,93,0.12115398794412613,0.95750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,93,0.10220513492822647,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,94,0.12108268588781357,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,94,0.10227232426404953,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,95,0.12114454805850983,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,95,0.10223827511072159,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,96,0.12107223272323608,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,96,0.10207043588161469,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,97,0.12105187028646469,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,97,0.10216531902551651,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,98,0.1210368275642395,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,98,0.10204905271530151,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,99,0.12109997868537903,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,99,0.10218968242406845,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,66,0.11686310917139053,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,66,0.09953202307224274,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,67,0.11682356894016266,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,67,0.09946943819522858,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,68,0.11661434918642044,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,68,0.09924481064081192,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,69,0.116763636469841,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,69,0.09920596331357956,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,70,0.11699336022138596,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,70,0.09940219670534134,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,71,0.11658341437578201,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,71,0.09927944839000702,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,72,0.11689092218875885,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,72,0.09940510988235474,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,73,0.11689992994070053,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,73,0.0994303971529007,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,74,0.11656031757593155,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,74,0.09906990826129913,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,75,0.11720570176839828,0.9584086799276672
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,75,0.09958486258983612,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,76,0.11652036756277084,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,76,0.09900391101837158,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,77,0.11680664122104645,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,77,0.09926504641771317,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,78,0.11680137366056442,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,78,0.09916550666093826,0.9566003616636528
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,79,0.11677492409944534,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,79,0.099276103079319,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,80,0.11662047356367111,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,80,0.09933368861675262,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,81,0.1168479174375534,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,81,0.09932476282119751,0.9353526220614828
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,82,0.1168513149023056,0.9543399638336347
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,82,0.09944386035203934,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,83,0.11654654890298843,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,83,0.0993233472108841,0.9588607594936709
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,84,0.1166413351893425,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,84,0.09939416497945786,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,85,0.11672910302877426,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,85,0.09938366711139679,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,86,0.11662578582763672,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,86,0.09911279380321503,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,87,0.1168210431933403,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,87,0.09947215020656586,0.9593128390596745
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,88,0.11686345189809799,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,88,0.09942633658647537,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,89,0.11694826185703278,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,89,0.09932766109704971,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,90,0.11677513271570206,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,90,0.0994541198015213,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,91,0.11646027117967606,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,91,0.09916043281555176,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,92,0.11662803590297699,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,92,0.09908749908208847,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,93,0.11656569689512253,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,93,0.09911881387233734,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,94,0.11672757565975189,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,94,0.09930981695652008,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,95,0.11662767082452774,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,95,0.09901315718889236,0.9371609403254972
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,96,0.11658579111099243,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,96,0.09914843738079071,0.9371609403254972
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,97,0.11658548563718796,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,97,0.09927403926849365,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,98,0.11701110005378723,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,98,0.09933288395404816,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,99,0.11658073961734772,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,99,0.09907761216163635,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,66,0.11650674790143967,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,66,0.09953634440898895,0.9380650994575045
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,67,0.11641446501016617,0.9543399638336347
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,67,0.09929732978343964,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,68,0.11632249504327774,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,68,0.09920381009578705,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,69,0.11636769771575928,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,69,0.09913268685340881,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,70,0.11646029353141785,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,70,0.09920062869787216,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,71,0.11630039662122726,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,71,0.09922610223293304,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,72,0.11635952442884445,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,72,0.09921998530626297,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,73,0.1164201870560646,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,73,0.09921357780694962,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,74,0.11635428667068481,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,74,0.0990767553448677,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,75,0.11642792820930481,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,75,0.09914778172969818,0.9543399638336347
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,76,0.1162407249212265,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,76,0.09908989816904068,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,77,0.11640290170907974,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,77,0.09923866391181946,0.95750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,78,0.1163635179400444,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,78,0.09912092983722687,0.9561482820976491
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,79,0.11637555807828903,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,79,0.09922432899475098,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,80,0.11629320681095123,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,80,0.09914950281381607,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,81,0.11636240035295486,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,81,0.09919476509094238,0.9321880650994575
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,82,0.11636904627084732,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,82,0.09924197942018509,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,83,0.11631210893392563,0.9561482820976491
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,83,0.09928442537784576,0.9579566003616636
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,84,0.11627627909183502,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,84,0.09922859817743301,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,85,0.11637565493583679,0.9566003616636528
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,85,0.09928501397371292,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,86,0.11629848182201385,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,86,0.09910654276609421,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,87,0.1164306178689003,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,87,0.09942494332790375,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,88,0.11641344428062439,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,88,0.09927510470151901,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,89,0.1164596751332283,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,89,0.09912870079278946,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,90,0.1163569912314415,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,90,0.09920743107795715,0.9385171790235081
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,91,0.11626993119716644,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,91,0.099253349006176,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,92,0.11635040491819382,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,92,0.09915024787187576,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,93,0.11634769290685654,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,93,0.09916412830352783,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,94,0.11632062494754791,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,94,0.09924212098121643,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,95,0.1163414791226387,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,95,0.09907353669404984,0.9385171790235081
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,96,0.11627647280693054,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,96,0.09910193085670471,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,97,0.11625146120786667,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,97,0.0991859957575798,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,98,0.1164259985089302,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,98,0.0991397276520729,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,99,0.11628974229097366,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,99,0.09908650815486908,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,66,0.11714582145214081,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,66,0.10001186281442642,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,67,0.11718951910734177,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,67,0.09989414364099503,0.9579566003616636
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,68,0.11715050041675568,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,68,0.09984385967254639,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,69,0.1171579509973526,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,69,0.09970301389694214,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,70,0.11724688112735748,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,70,0.09978937357664108,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,71,0.11714525520801544,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,71,0.09980335086584091,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,72,0.11714168637990952,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,72,0.09981444478034973,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,73,0.11718261986970901,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,73,0.09975794702768326,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,74,0.11718689650297165,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,74,0.09971320629119873,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,75,0.11719057708978653,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,75,0.09968746453523636,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,76,0.11708909273147583,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,76,0.0996900200843811,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,77,0.1171930730342865,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,77,0.0998506098985672,0.9570524412296564
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,78,0.11716236919164658,0.9566003616636528
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,78,0.09969226270914078,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,79,0.11718296259641647,0.9489150090415913
