dataset,n_full_obs,mcar_obs_prob,prop_budget,policy,tau,f,seed,mean_width,coverage
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,52,0.12112437933683395,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,52,0.10228151082992554,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,53,0.12112759798765182,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,53,0.1021534726023674,0.9358047016274864
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,54,0.12106018513441086,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,54,0.10239387303590775,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,55,0.1211497113108635,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,55,0.1021847054362297,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,56,0.12114343047142029,0.95750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,56,0.10243058204650879,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,57,0.12105349451303482,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,57,0.1021759882569313,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,58,0.12116415798664093,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,58,0.10228989273309708,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,59,0.1210440993309021,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,59,0.10205207020044327,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,60,0.12119375169277191,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,60,0.10217743366956711,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,61,0.12108884006738663,0.9584086799276672
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,61,0.10213777422904968,0.9566003616636528
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,62,0.12111883610486984,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,62,0.10214375704526901,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,63,0.12112708389759064,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,63,0.10231228172779083,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,64,0.12109808623790741,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,64,0.10208668559789658,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,zero,65,0.1209772601723671,0.9566003616636528
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,unif,nan,mean,65,0.10216563940048218,0.9561482820976491
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,33,0.1168270856142044,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,33,0.09943246096372604,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,34,0.11667237430810928,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,34,0.09921570122241974,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,35,0.11651474982500076,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,35,0.09915400296449661,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,36,0.11687410622835159,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,36,0.09943756461143494,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,37,0.11669944226741791,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,37,0.09906332194805145,0.9561482820976491
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,38,0.11672484129667282,0.9561482820976491
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,38,0.09940259158611298,0.95750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,39,0.11672697961330414,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,39,0.09930220246315002,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,40,0.11682755500078201,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,40,0.09928996115922928,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,41,0.11681453138589859,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,41,0.09938006848096848,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,42,0.11706987768411636,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,42,0.09956873953342438,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,43,0.11672867834568024,0.9615732368896925
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,43,0.09938079863786697,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,44,0.11672396957874298,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,44,0.09949538111686707,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,45,0.1170467808842659,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,45,0.09965682774782181,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,46,0.1164640486240387,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,46,0.09912264347076416,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,47,0.11651398986577988,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,47,0.09890536963939667,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,48,0.11673379689455032,0.9588607594936709
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,48,0.09933492541313171,0.9597649186256781
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,49,0.11689304560422897,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,49,0.0994015708565712,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,50,0.11691499501466751,0.9566003616636528
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,50,0.09960128366947174,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,51,0.11667656898498535,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,51,0.09922778606414795,0.9579566003616636
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,52,0.11704090237617493,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,52,0.09982316941022873,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,53,0.11680298298597336,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,53,0.09938188642263412,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,54,0.11690885573625565,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,54,0.09958189725875854,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,55,0.11650990694761276,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,55,0.09897664934396744,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,56,0.1166936457157135,0.9566003616636528
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,56,0.09938440471887589,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,57,0.1168048158288002,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,57,0.09942749887704849,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,58,0.11683489382266998,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,58,0.09936729818582535,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,59,0.11676675826311111,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,59,0.09900359064340591,0.9385171790235081
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,60,0.11652999371290207,0.9561482820976491
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,60,0.09924229979515076,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,61,0.11677411198616028,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,61,0.09916761517524719,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,62,0.11661946773529053,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,62,0.09916254132986069,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,63,0.11681417375802994,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,63,0.0994420126080513,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,64,0.1167725920677185,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,64,0.0991969108581543,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,zero,65,0.1165347546339035,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.05,mean,65,0.09923586249351501,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,33,0.11636269837617874,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,33,0.09928792715072632,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,34,0.1163862943649292,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,34,0.09922274947166443,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,35,0.11627308279275894,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,35,0.09921020269393921,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,36,0.11638950556516647,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,36,0.09923258423805237,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,37,0.11633263528347015,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,37,0.09905984252691269,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,38,0.11625301837921143,0.9606690777576853
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,38,0.09915216267108917,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,39,0.11632365733385086,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,39,0.09922830760478973,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,40,0.11640003323554993,0.9566003616636528
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,40,0.09921097010374069,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,41,0.11642196774482727,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,41,0.09924686700105667,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,42,0.11638728529214859,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,42,0.09914692491292953,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,43,0.1163966953754425,0.9606690777576853
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,43,0.09932815283536911,0.95750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,44,0.11639909446239471,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,44,0.09945956617593765,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,45,0.1164202019572258,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,45,0.09928859770298004,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,46,0.11620398610830307,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,46,0.09913349151611328,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,47,0.11634962260723114,0.9543399638336347
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,47,0.09904375672340393,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,48,0.11642279475927353,0.9597649186256781
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,48,0.09928572922945023,0.961121157323689
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,49,0.11633411794900894,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,49,0.09914425015449524,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,50,0.11638474464416504,0.963381555153707
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,50,0.09933002293109894,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,51,0.11637859046459198,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,51,0.09926475584506989,0.9593128390596745
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,52,0.11633723229169846,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,52,0.09937283396720886,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,53,0.116336390376091,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,53,0.09914684295654297,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,54,0.11639382690191269,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,54,0.09932585060596466,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,55,0.1162741556763649,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,55,0.09901164472103119,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,56,0.11631108820438385,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,56,0.0991692766547203,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,57,0.11627321690320969,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,57,0.09917862713336945,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,58,0.11641838401556015,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,58,0.09930571168661118,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,59,0.11634305119514465,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,59,0.09900963306427002,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,60,0.1163407489657402,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,60,0.09926068782806396,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,61,0.11641305685043335,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,61,0.09916478395462036,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,62,0.11621872335672379,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,62,0.09903240203857422,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,63,0.11641893535852432,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,63,0.09941669553518295,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,64,0.1163729801774025,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,64,0.09910033643245697,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,zero,65,0.11620114743709564,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.25,mean,65,0.09917309135198593,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,33,0.11716872453689575,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,33,0.09988811612129211,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,34,0.11719822138547897,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,34,0.09980464726686478,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,35,0.11707854270935059,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,35,0.09978986531496048,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,36,0.11717865616083145,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,36,0.09970013797283173,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,37,0.11715325713157654,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,37,0.09969206899404526,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,38,0.1170172244310379,0.9588607594936709
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,38,0.09964468330144882,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,39,0.11708813905715942,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,39,0.09977036714553833,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,40,0.11718782037496567,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,40,0.09979215264320374,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,41,0.11725810915231705,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,41,0.09982271492481232,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,42,0.11719764024019241,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,42,0.09972642362117767,0.9543399638336347
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,43,0.11712649464607239,0.9597649186256781
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,43,0.09982097148895264,0.9525316455696202
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,44,0.11713306605815887,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,44,0.09991827607154846,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,45,0.11720186471939087,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,45,0.09980974346399307,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,46,0.11705640703439713,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,46,0.09980014711618423,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,47,0.11715185642242432,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,47,0.09961698204278946,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,48,0.11716847866773605,0.9602169981916817
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,mean,48,0.0998096838593483,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,sqrt,0.5,zero,49,0.11711573600769043,0.9489150090415913
