dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,mean_width,coverage
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,1,0.09774485230445862,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,2,0.09780798107385635,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,3,0.0976981669664383,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,4,0.09818732738494873,0.9349005424954792
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,5,0.09836380183696747,0.9394213381555153
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,6,0.09781113266944885,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,7,0.09790773689746857,0.9339963833634719
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,8,0.09701473265886307,0.9321880650994575
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,9,0.09798460453748703,0.9358047016274864
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,10,0.09826726466417313,0.9308318264014466
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,11,0.09803503751754761,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,12,0.09736374020576477,0.9394213381555153
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,13,0.09787388890981674,0.9380650994575045
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,14,0.09811394661664963,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,15,0.09797979146242142,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,16,0.0973784476518631,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,17,0.09785976260900497,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,18,0.09843848645687103,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,19,0.09752529859542847,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,20,0.09766337275505066,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,21,0.09846684336662292,0.9376130198915009
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,22,0.09797252714633942,0.9312839059674503
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,23,0.09841897338628769,0.9394213381555153
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,24,0.09784317761659622,0.9358047016274864
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,25,0.09754349291324615,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,26,0.09841474145650864,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,27,0.0984092429280281,0.9371609403254972
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,28,0.09819039702415466,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,29,0.09833197295665741,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,30,0.09802516549825668,0.9385171790235081
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,31,0.09848230332136154,0.9344484629294756
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.25,32,0.0981796607375145,0.9371609403254972
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,0,0.09301123768091202,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,1,0.09221593290567398,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,2,0.09253007173538208,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,3,0.09285042434930801,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,4,0.09282273799180984,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,5,0.09338991343975067,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,6,0.09258128702640533,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,7,0.09269427508115768,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,8,0.09249061346054077,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,9,0.09251324087381363,0.9367088607594937
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,10,0.09290137141942978,0.9349005424954792
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,11,0.0929340124130249,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,12,0.0925653949379921,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,13,0.09257738292217255,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,14,0.09289425611495972,0.9353526220614828
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,15,0.09293270111083984,0.9543399638336347
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,16,0.09321179240942001,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,17,0.09298685193061829,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,18,0.09299933910369873,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,19,0.0925232395529747,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,20,0.09280646592378616,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,21,0.09293977916240692,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,22,0.09271640330553055,0.9339963833634719
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,23,0.09282396733760834,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,24,0.09237396717071533,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,25,0.09281153231859207,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,26,0.0924779400229454,0.9593128390596745
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,27,0.09306422621011734,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,28,0.09289916604757309,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,29,0.09289486706256866,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,30,0.09286367893218994,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,31,0.09301168471574783,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.5,32,0.09267512708902359,0.9394213381555153
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,0,0.09321954101324081,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,1,0.09302326291799545,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,2,0.09317781031131744,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,3,0.09367822855710983,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,4,0.09330196678638458,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,5,0.09376107156276703,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,6,0.09339702129364014,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,7,0.09312576055526733,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,8,0.09304844588041306,0.9570524412296564
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,9,0.09319446235895157,0.9385171790235081
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,10,0.09341701120138168,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,11,0.09358009696006775,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,12,0.09334956109523773,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,13,0.09336163103580475,0.9556962025316456
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,14,0.09347616881132126,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,15,0.09335850179195404,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,16,0.09352854639291763,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,17,0.09327860921621323,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,18,0.09333869814872742,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,19,0.09322594851255417,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,20,0.09322448074817657,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,21,0.09325049072504044,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,22,0.09341469407081604,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,23,0.09331000596284866,0.9439421338155515
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,24,0.09333361685276031,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,25,0.09320228546857834,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,26,0.09338288754224777,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,27,0.0936458557844162,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,28,0.09363964200019836,0.9416817359855334
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,29,0.09338553249835968,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,30,0.0931379571557045,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,31,0.09356904774904251,0.953887884267631
bbh+gpqa+ifeval+math+musr,None,1.0,0.025,0.75,32,0.09332410991191864,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,0,0.07115750759840012,0.9285714285714285
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,1,0.07018902152776718,0.9226943942133815
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,2,0.07154180109500885,0.9272151898734177
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,3,0.0708717629313469,0.9312839059674503
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,4,0.07230854034423828,0.930379746835443
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,5,0.07203924655914307,0.9376130198915009
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,6,0.07226967066526413,0.9240506329113923
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,7,0.07129108905792236,0.9235985533453888
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,8,0.0706232488155365,0.9263110307414104
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,9,0.07192748039960861,0.9141048824593128
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,10,0.07283084094524384,0.9217902350813743
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,11,0.07108741998672485,0.9353526220614828
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,12,0.07153204828500748,0.9290235081374322
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,13,0.07157190144062042,0.9222423146473779
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,14,0.07109086215496063,0.9285714285714285
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,15,0.07141641527414322,0.9349005424954792
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,16,0.07126939296722412,0.9312839059674503
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,17,0.07184542715549469,0.9226943942133815
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,18,0.07131051272153854,0.9299276672694394
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,19,0.07239869236946106,0.9317359855334538
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,20,0.07113058120012283,0.9222423146473779
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,21,0.07223549485206604,0.9195298372513562
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,22,0.07107946276664734,0.9294755877034357
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,23,0.07158087939023972,0.9240506329113923
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,24,0.07165280729532242,0.9317359855334538
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,25,0.07209102809429169,0.930379746835443
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,26,0.07095297425985336,0.9235985533453888
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,27,0.07160872220993042,0.9204339963833634
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,28,0.07236132025718689,0.9376130198915009
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,29,0.07180725038051605,0.9290235081374322
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,30,0.07089614868164062,0.9299276672694394
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,31,0.07204418629407883,0.9267631103074141
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.05,32,0.07094292342662811,0.9335443037974683
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,0,0.06146841123700142,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,1,0.06137152761220932,0.9385171790235081
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,2,0.06133534014225006,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,3,0.06132136285305023,0.9579566003616636
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,4,0.06156627833843231,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,5,0.061424851417541504,0.9344484629294756
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,6,0.06132712960243225,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,7,0.06142181530594826,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,8,0.060921791940927505,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,9,0.06132088229060173,0.93625678119349
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,10,0.061451006680727005,0.9376130198915009
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,11,0.061333898454904556,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,12,0.06113482266664505,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,13,0.061427272856235504,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,14,0.061384379863739014,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,15,0.061261605471372604,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,16,0.06110803037881851,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,17,0.06133324280381203,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,18,0.06144038587808609,0.9358047016274864
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,19,0.061170533299446106,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,20,0.06118752434849739,0.9344484629294756
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,21,0.061500634998083115,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,22,0.06135643273591995,0.9394213381555153
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,23,0.06158928945660591,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,24,0.06130518019199371,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,25,0.061301980167627335,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,26,0.061486173421144485,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,27,0.06150650978088379,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,28,0.06147066876292229,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,29,0.061561256647109985,0.9394213381555153
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,30,0.06136929243803024,0.9407775768535261
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,31,0.061369527131319046,0.9380650994575045
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.25,32,0.06141340732574463,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,0,0.058838244527578354,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,1,0.05862199887633324,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,2,0.05865737423300743,0.9430379746835442
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,3,0.05886024236679077,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,4,0.058872073888778687,0.9376130198915009
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,5,0.05906178057193756,0.9389692585895117
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,6,0.058747559785842896,0.9412296564195298
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,7,0.05874638631939888,0.939873417721519
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,8,0.05857226997613907,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,9,0.05868327617645264,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,10,0.05879371613264084,0.93625678119349
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,11,0.0588795430958271,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,12,0.05871086195111275,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,13,0.05878090113401413,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,14,0.05880836769938469,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,15,0.05883132666349411,0.9498191681735986
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,16,0.058975137770175934,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,17,0.05887608230113983,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,18,0.05883340910077095,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,19,0.058708082884550095,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,20,0.05887363851070404,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,21,0.05881047993898392,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,22,0.05878520384430885,0.945750452079566
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,23,0.05880320817232132,0.9448462929475587
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,24,0.05859028175473213,0.9552441229656419
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,25,0.058783307671546936,0.9434900542495479
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,26,0.05854550376534462,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,27,0.05887092649936676,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,28,0.05883292481303215,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,29,0.05881376937031746,0.9452983725135623
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,30,0.05876174941658974,0.9484629294755876
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,31,0.05882136523723602,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.5,32,0.0587446428835392,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,0,0.059883203357458115,0.9529837251356238
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,1,0.0597907118499279,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,2,0.05979817360639572,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,3,0.06009586527943611,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,4,0.05991188436746597,0.9425858951175407
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,5,0.06010330840945244,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,6,0.060009729117155075,0.9403254972875226
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,7,0.05983172729611397,0.9421338155515371
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,8,0.05972915142774582,0.9543399638336347
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,9,0.05978669598698616,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,10,0.05991200730204582,0.9367088607594937
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,11,0.060054995119571686,0.9480108499095841
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,12,0.059929076582193375,0.9443942133815552
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,13,0.06001344695687294,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,14,0.06000777706503868,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,15,0.05993828922510147,0.9466546112115732
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,16,0.06003817543387413,0.9579566003616636
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,17,0.05986125022172928,0.9547920433996383
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,18,0.05988254025578499,0.9489150090415913
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,19,0.059855952858924866,0.9507233273056057
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,20,0.05994579568505287,0.9353526220614828
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,21,0.05983337014913559,0.9520795660036167
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,22,0.05994563177227974,0.9534358047016275
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,23,0.0599035806953907,0.9502712477396021
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,24,0.05993371084332466,0.9511754068716094
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,25,0.0598360039293766,0.9471066907775768
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,26,0.05987408384680748,0.9493670886075949
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,27,0.05999002605676651,0.9475587703435805
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,28,0.06006341055035591,0.9462025316455696
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,29,0.059936098754405975,0.951627486437613
bbh+gpqa+ifeval+math+musr,None,1.0,0.05,0.75,30,0.059763353317976,0.9570524412296564
