dataset,n_full_obs,mcar_obs_prob,prop_budget,policy,tau,f,seed,mean_width,coverage
mmlu-pro,None,1.0,0.025,unif,nan,zero,99,0.10077427327632904,0.9426118391323995
mmlu-pro,None,1.0,0.025,unif,nan,mean,99,0.083995021879673,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,66,0.09279307723045349,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,66,0.08002158254384995,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,67,0.0928875133395195,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,67,0.08014825731515884,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,68,0.09281975030899048,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,68,0.08021251857280731,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,69,0.09276726096868515,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,69,0.07992494106292725,0.9408043380027112
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,70,0.09267544001340866,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,70,0.0799984261393547,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,71,0.09277721494436264,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,71,0.08000470697879791,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,72,0.09276867657899857,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,72,0.08002365380525589,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,73,0.09264802932739258,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,73,0.07996372133493423,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,74,0.09286583214998245,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,74,0.08007699996232986,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,75,0.09270261973142624,0.9417080885675554
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,75,0.08008655160665512,0.9426118391323995
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,76,0.09261274337768555,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,76,0.07979706674814224,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,77,0.09252861887216568,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,77,0.07979121059179306,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,78,0.09269426763057709,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,78,0.07994142174720764,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,79,0.09272423386573792,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,79,0.08000848442316055,0.9408043380027112
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,80,0.09266333281993866,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,80,0.07993297278881073,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,81,0.09271305799484253,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,81,0.08010303229093552,0.9566199728874831
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,82,0.09275015443563461,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,82,0.08000745624303818,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,83,0.09262943267822266,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,83,0.0798746794462204,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,84,0.0928223729133606,0.9584274740171713
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,84,0.08011603355407715,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,85,0.09260585159063339,0.9417080885675554
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,85,0.07995752990245819,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,86,0.09305459260940552,0.9570718481699051
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,86,0.08031049370765686,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,87,0.09278537333011627,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,87,0.0800672397017479,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,88,0.0926765725016594,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,88,0.07993128150701523,0.9421599638499775
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,89,0.09264812618494034,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,89,0.07991021126508713,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,90,0.0927409753203392,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,90,0.08013942092657089,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,91,0.09261783957481384,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,91,0.07990716397762299,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,92,0.09274689108133316,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,92,0.08008863031864166,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,93,0.09265350550413132,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,93,0.07997974753379822,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,94,0.09280665218830109,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,94,0.08010949194431305,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,95,0.09282001852989197,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,95,0.07993528246879578,0.9394487121554451
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,96,0.09251081198453903,0.9385449615906011
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,96,0.07975161820650101,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,97,0.09288571029901505,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,97,0.0801798403263092,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,98,0.09277882426977158,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,98,0.08011136949062347,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,99,0.09271295368671417,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,99,0.08009178936481476,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,66,0.09381408989429474,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,66,0.08032272011041641,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,67,0.0938224121928215,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,67,0.08036690950393677,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,68,0.09382520616054535,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,68,0.08048362284898758,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,69,0.09376265853643417,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,69,0.08019933849573135,0.9421599638499775
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,70,0.0937180146574974,0.9570718481699051
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,70,0.08033771812915802,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,71,0.09376857429742813,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,71,0.08029379695653915,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,72,0.09381573647260666,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,72,0.08035865426063538,0.9412562132851333
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,73,0.0936908945441246,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,73,0.08029108494520187,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,74,0.09382382780313492,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,74,0.08033748716115952,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,75,0.09375318139791489,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,75,0.08044422417879105,0.9367374604609128
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,76,0.09362190216779709,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,76,0.08009041845798492,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,77,0.0936320349574089,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,77,0.080197773873806,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,78,0.09377695620059967,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,78,0.0803414136171341,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,79,0.09375099837779999,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,79,0.0803322046995163,0.9426118391323995
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,80,0.09371339529752731,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,80,0.08028818666934967,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,81,0.09371938556432724,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,81,0.0803748294711113,0.9584274740171713
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,82,0.09372783452272415,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,82,0.08027756959199905,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,83,0.09373363107442856,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,83,0.08028680831193924,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,84,0.09377302974462509,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,84,0.08034505695104599,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,85,0.0936395525932312,0.9412562132851333
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,85,0.08030029386281967,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,86,0.09399890899658203,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,86,0.0805421993136406,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,87,0.09371885657310486,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,87,0.0802668109536171,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,88,0.09363850951194763,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,88,0.08018915355205536,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,89,0.0936196818947792,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,89,0.08016818761825562,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,90,0.0937693640589714,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,90,0.08043272793292999,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,91,0.0936378687620163,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,91,0.0802047997713089,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,92,0.09375512599945068,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,92,0.08039773255586624,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,93,0.09368123859167099,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,93,0.08029191195964813,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,94,0.09378764778375626,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,94,0.08039005100727081,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,95,0.0938224121928215,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,95,0.08022052049636841,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,96,0.09362279623746872,0.9394487121554451
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,96,0.0801563411951065,0.9417080885675554
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,97,0.09381486475467682,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,97,0.08041184395551682,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,98,0.09376250952482224,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,98,0.08037157356739044,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,99,0.09376692026853561,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,99,0.0804484561085701,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,66,0.09564529359340668,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,66,0.08114504814147949,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,67,0.09563025832176208,0.9548124717577949
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,67,0.08120463043451309,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,68,0.09563028812408447,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,68,0.08125690370798111,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,69,0.09556873142719269,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,69,0.08096110820770264,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,70,0.09559465944766998,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,70,0.08117995411157608,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,71,0.0955563560128212,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,71,0.08111023157835007,0.9376412110257569
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,72,0.09568445384502411,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,72,0.08122194558382034,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,73,0.09554380923509598,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,73,0.08112959563732147,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,74,0.09560687094926834,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,74,0.08113781362771988,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,75,0.09560089558362961,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,75,0.08127482980489731,0.9403524627202893
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,76,0.09547660499811172,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,76,0.08093368262052536,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,77,0.09552304446697235,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,77,0.08111260831356049,0.9426118391323995
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,78,0.09564274549484253,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,78,0.08118101954460144,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,79,0.0955520048737526,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,79,0.08113313466310501,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,80,0.09557043015956879,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,80,0.08116594702005386,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,81,0.09554075449705124,0.9606868504292816
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,81,0.08122014999389648,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,82,0.0955473780632019,0.9575237234523272
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,82,0.08108539134263992,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,83,0.09557439386844635,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,83,0.08114410191774368,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,84,0.09561000019311905,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,84,0.08118300139904022,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,85,0.09548887610435486,0.9399005874378672
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,85,0.0811576247215271,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,86,0.09581197798252106,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,86,0.08131535351276398,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,87,0.09555221349000931,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,87,0.08110559731721878,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,88,0.09546355903148651,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,88,0.0810316726565361,0.9408043380027112
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,89,0.09549606591463089,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,89,0.08106749504804611,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,90,0.09563014656305313,0.9566199728874831
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,90,0.08130493015050888,0.9602349751468595
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,91,0.09546469151973724,0.9579755987347492
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,91,0.08100694417953491,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,92,0.09558989107608795,0.9570718481699051
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,92,0.08121863007545471,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,93,0.09558452665805817,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,93,0.08117126673460007,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,94,0.09562785178422928,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,94,0.08122812211513519,0.9575237234523272
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,95,0.09565697610378265,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,95,0.0810454711318016,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,96,0.09550604969263077,0.9394487121554451
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,96,0.08104434609413147,0.9408043380027112
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,97,0.09559911489486694,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,97,0.08113663643598557,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,98,0.09561965614557266,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,98,0.08128845691680908,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,99,0.09561879187822342,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,99,0.08128006756305695,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,66,0.09801127016544342,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,66,0.08234819024801254,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,67,0.09794700890779495,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,67,0.0824049785733223,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,68,0.09798447042703629,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,68,0.08248107880353928,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,69,0.09791629016399384,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,69,0.0821874737739563,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,70,0.09793240576982498,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,70,0.08240315318107605,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,71,0.09788402915000916,0.9516493447808405
