dataset,n_full_obs,mcar_obs_prob,prop_budget,policy,tau,f,seed,mean_width,coverage
mmlu-pro,None,1.0,0.025,unif,nan,zero,61,0.10089695453643799,0.9457749661093539
mmlu-pro,None,1.0,0.025,unif,nan,mean,61,0.08399516344070435,0.9516493447808405
mmlu-pro,None,1.0,0.025,unif,nan,zero,62,0.10089752078056335,0.9444193402620877
mmlu-pro,None,1.0,0.025,unif,nan,mean,62,0.08400944620370865,0.9480343425214641
mmlu-pro,None,1.0,0.025,unif,nan,zero,63,0.10062246769666672,0.955716222322639
mmlu-pro,None,1.0,0.025,unif,nan,mean,63,0.08385813236236572,0.9584274740171713
mmlu-pro,None,1.0,0.025,unif,nan,zero,64,0.10079798847436905,0.9511974694984184
mmlu-pro,None,1.0,0.025,unif,nan,mean,64,0.0840989202260971,0.9489380930863082
mmlu-pro,None,1.0,0.025,unif,nan,zero,65,0.1008610725402832,0.94713059195662
mmlu-pro,None,1.0,0.025,unif,nan,mean,65,0.08406093716621399,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,33,0.0928792655467987,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,33,0.08003836870193481,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,34,0.09252617508172989,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,34,0.079798623919487,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,35,0.09269796311855316,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,35,0.08001726865768433,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,36,0.09283265471458435,0.9421599638499775
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,36,0.0800999253988266,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,37,0.09285585582256317,0.938996836873023
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,37,0.08011957257986069,0.9412562132851333
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,38,0.0926593765616417,0.9548124717577949
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,38,0.07993678748607635,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,39,0.09278912842273712,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,39,0.08004223555326462,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,40,0.0928010568022728,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,40,0.08003359287977219,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,41,0.09283119440078735,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,41,0.08017593622207642,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,42,0.09271930903196335,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,42,0.08002721518278122,0.9399005874378672
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,43,0.09268300980329514,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,43,0.07982288300991058,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,44,0.09275715798139572,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,44,0.08017843961715698,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,45,0.09268109500408173,0.9579755987347492
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,45,0.07999981194734573,0.9575237234523272
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,46,0.09271138906478882,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,46,0.08004212379455566,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,47,0.09275466203689575,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,47,0.08006344735622406,0.9385449615906011
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,48,0.09266169369220734,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,48,0.08003432303667068,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,49,0.09279021620750427,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,49,0.0800154060125351,0.9408043380027112
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,50,0.09279494732618332,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,50,0.08010446280241013,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,51,0.09270323067903519,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,51,0.07997993379831314,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,52,0.09283896535634995,0.9566199728874831
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,52,0.08002107590436935,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,53,0.09284131228923798,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,53,0.08008423447608948,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,54,0.09292779117822647,0.9566199728874831
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,54,0.0803401842713356,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,55,0.09276476502418518,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,55,0.08001440018415451,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,56,0.09270010888576508,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,56,0.0800066888332367,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,57,0.09278903156518936,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,57,0.08009887486696243,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,58,0.09272202849388123,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,58,0.0799618810415268,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,59,0.09260322153568268,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,59,0.07983176410198212,0.9417080885675554
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,60,0.09282567352056503,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,60,0.0799640491604805,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,61,0.09281431138515472,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,61,0.08009830117225647,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,62,0.09281843155622482,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,62,0.0801444798707962,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,63,0.0927470326423645,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,63,0.08007216453552246,0.9579755987347492
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,64,0.09285933524370193,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,64,0.0802987664937973,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.05,zero,65,0.09274447709321976,0.9417080885675554
mmlu-pro,None,1.0,0.025,sqrt,0.05,mean,65,0.08008166402578354,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,33,0.09390679001808167,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,33,0.0803593173623085,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,34,0.09363457560539246,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,34,0.08023463189601898,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,35,0.09370847046375275,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,35,0.08032539486885071,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,36,0.09385070949792862,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,36,0.08039585500955582,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,37,0.09378374367952347,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,37,0.08034748584032059,0.9403524627202893
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,38,0.09369508922100067,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,38,0.08025151491165161,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,39,0.09377013146877289,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,39,0.080348439514637,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,40,0.09386385977268219,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,40,0.08040965348482132,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,41,0.09383948147296906,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,41,0.08044728636741638,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,42,0.09376730024814606,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,42,0.08037438988685608,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,43,0.0937638208270073,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,43,0.0801917165517807,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,44,0.09376838803291321,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,44,0.08046043664216995,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,45,0.09368690848350525,0.9597830998644374
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,45,0.08027175068855286,0.9566199728874831
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,46,0.09374666213989258,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,46,0.08036038279533386,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,47,0.09369209408760071,0.9408043380027112
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,47,0.08029627799987793,0.938996836873023
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,48,0.0937361791729927,0.9403524627202893
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,48,0.08039810508489609,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,49,0.09376469999551773,0.9444193402620877
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,49,0.08030185103416443,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,50,0.09380032867193222,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,50,0.08038946241140366,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,51,0.09375366568565369,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,51,0.08032328635454178,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,52,0.09385724365711212,0.9593312245820154
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,52,0.08035998046398163,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,53,0.09379355609416962,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,53,0.0803232491016388,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,54,0.09391152113676071,0.9570718481699051
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,54,0.0805923119187355,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,55,0.09374810755252838,0.9548124717577949
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,55,0.08030059188604355,0.9548124717577949
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,56,0.09376344084739685,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,56,0.08034648001194,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,57,0.09376206248998642,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,57,0.08036164939403534,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,58,0.09381228685379028,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,58,0.08035264164209366,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,59,0.09364179521799088,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,59,0.08017273992300034,0.9439674649796657
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,60,0.09376677870750427,0.9566199728874831
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,60,0.08019351959228516,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,61,0.09385709464550018,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,61,0.08046518266201019,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,62,0.09387187659740448,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,62,0.08047780394554138,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,63,0.09366011619567871,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,63,0.08029961585998535,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,64,0.09384828060865402,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,64,0.08057297021150589,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.25,zero,65,0.09379085898399353,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.25,mean,65,0.08044438809156418,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,33,0.09570425748825073,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,33,0.08113624155521393,0.9548124717577949
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,34,0.0955258384346962,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,34,0.08114656805992126,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,35,0.09554741531610489,0.9511974694984184
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,35,0.08116081357002258,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,36,0.09569255262613297,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,36,0.08121930807828903,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,37,0.09563633799552917,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,37,0.0811973363161087,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,38,0.09553896635770798,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,38,0.08109019696712494,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,39,0.09555099159479141,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,39,0.08113060146570206,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,40,0.09566350281238556,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,40,0.08119852840900421,0.9457749661093539
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,41,0.09568781405687332,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,41,0.0812859758734703,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,42,0.09560874104499817,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,42,0.08119883388280869,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,43,0.09559600800275803,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,43,0.08100556582212448,0.9421599638499775
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,44,0.09558930993080139,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,44,0.08129090070724487,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,45,0.0955348014831543,0.9570718481699051
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,45,0.08110280334949493,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,46,0.09558375179767609,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,46,0.08121486753225327,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,47,0.09550388157367706,0.9430637144148215
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,47,0.08111834526062012,0.9426118391323995
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,48,0.09556149691343307,0.9417080885675554
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,48,0.08120857179164886,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,49,0.09560497105121613,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,49,0.08111743628978729,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,50,0.09563053399324417,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,50,0.08118986338376999,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,51,0.09557773172855377,0.9480343425214641
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,51,0.08112821727991104,0.9525530953456847
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,52,0.09568976610898972,0.9575237234523272
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,52,0.08118186891078949,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,53,0.09564457088708878,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,53,0.08118533343076706,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,54,0.09571047127246857,0.9502937189335744
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,54,0.081377774477005,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,55,0.0955711156129837,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,55,0.08113885670900345,0.9543605964753729
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,56,0.09562092274427414,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,56,0.08122710883617401,0.9516493447808405
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,57,0.0955917164683342,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,57,0.08118143677711487,0.946678716674198
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,58,0.09563960134983063,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,58,0.0811905562877655,0.9552643470402169
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,59,0.09550558775663376,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,59,0.08106046915054321,0.9435155896972436
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,60,0.0956115648150444,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,60,0.08106213063001633,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,61,0.09564939141273499,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,61,0.08122165501117706,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,62,0.0956970825791359,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,62,0.08128716051578522,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,63,0.09545262157917023,0.9534568459105287
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,63,0.08108009397983551,0.9539087211929508
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,64,0.09564979374408722,0.9530049706281066
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,64,0.08136936277151108,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.5,zero,65,0.09561704099178314,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.5,mean,65,0.08124314248561859,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,33,0.09803818166255951,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,33,0.08231882750988007,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,34,0.09787331521511078,0.9521012200632626
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,34,0.08237147331237793,0.9484862178038862
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,35,0.09788981080055237,0.956168097605061
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,35,0.08239061385393143,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,36,0.09805081784725189,0.947582467239042
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,36,0.08242569863796234,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,37,0.09798308461904526,0.9417080885675554
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,37,0.082411989569664,0.9448712155445097
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,38,0.09794024378061295,0.9493899683687302
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,38,0.08234681934118271,0.9507455942159965
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,39,0.09787551313638687,0.94713059195662
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,39,0.0823083221912384,0.955716222322639
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,40,0.09805150330066681,0.9453230908269318
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,40,0.08243013918399811,0.9498418436511523
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,41,0.09805676341056824,0.9489380930863082
mmlu-pro,None,1.0,0.025,sqrt,0.75,mean,41,0.08251474052667618,0.9462268413917759
mmlu-pro,None,1.0,0.025,sqrt,0.75,zero,42,0.09799577295780182,0.9507455942159965
