lb,ub,interval width,coverage,estimator,$n_b$,mean_width,prop_budget,seed
-0.025125526,0.011858194,0.03698372,1,faq (simp var),6366,,,
-0.014098994,0.022205181,0.036304176,1,faq (full var),6366,,,
-0.014099851,0.022206038,0.03630589,1,faq (simp var),6366,,,
-0.017031295,0.021456009,0.038487304,1,faq (full var),6366,,,
-0.017032221,0.021456935,0.038489155,1,faq (simp var),6366,,,
-0.027758949,0.0075753042,0.03533425,1,faq (full var),6366,,,
-0.027760394,0.0075767497,0.035337143,1,faq (simp var),6366,,,
-0.022536669,0.013498552,0.03603522,1,faq (full var),6366,,,
-0.022538532,0.013500415,0.036038946,1,faq (simp var),6366,,,
0.007886555,0.046983432,0.039096877,0,faq (full var),6366,,,
0.007884253,0.046985734,0.03910148,0,faq (simp var),6366,,,
-0.037887454,-0.0038653594,0.034022093,0,faq (full var),6366,,,
-0.037895165,-0.0038576499,0.034037516,0,faq (simp var),6366,,,
-0.0052846996,0.02761951,0.03290421,1,faq (full var),8171,,,
-0.0052847033,0.027619515,0.03290422,1,faq (simp var),8171,,,
5.3942204e-06,0.03255803,0.032552637,0,faq (full var),8171,,,
5.058944e-06,0.032558367,0.032553308,0,faq (simp var),8171,,,
-0.025635645,0.005710721,0.031346366,1,faq (full var),8171,,,
-0.02563762,0.0057126954,0.031350315,1,faq (simp var),8171,,,
-0.004619154,0.029163163,0.03378232,1,faq (full var),8171,,,
-0.004621663,0.029165674,0.033787336,1,faq (simp var),8171,,,
-0.025944065,0.0053556385,0.031299703,1,faq (full var),8171,,,
-0.025948279,0.0053598536,0.031308133,1,faq (simp var),8171,,,
-0.022750515,0.009680454,0.03243097,1,faq (full var),8171,,,
-0.022752017,0.009681955,0.03243397,1,faq (simp var),8171,,,
-0.019634008,0.0125938775,0.032227885,1,faq (full var),8171,,,
-0.01963583,0.012595701,0.032231532,1,faq (simp var),8171,,,
0.002055984,0.03622388,0.034167897,0,faq (full var),8171,,,
0.0020505302,0.036229335,0.034178805,0,faq (simp var),8171,,,
-0.026418487,0.0049172323,0.03133572,1,faq (full var),8171,,,
-0.026421603,0.0049203485,0.03134195,1,faq (simp var),8171,,,
-0.0027030623,0.030343715,0.03304678,1,faq (full var),8171,,,
-0.002703079,0.030343734,0.03304681,1,faq (simp var),8171,,,
-0.012475189,0.019388411,0.0318636,1,faq (full var),8171,,,
-0.012476064,0.019389287,0.03186535,1,faq (simp var),8171,,,
-0.0037881248,0.029419422,0.033207547,1,faq (full var),8171,,,
-0.0037881248,0.029419422,0.033207547,1,faq (simp var),8171,,,
-0.020169359,0.0126967095,0.03286607,1,faq (full var),8171,,,
-0.020169362,0.012696713,0.032866076,1,faq (simp var),8171,,,
-0.014996107,0.01716941,0.032165516,1,faq (full var),8171,,,
-0.014996159,0.017169463,0.03216562,1,faq (simp var),8171,,,
-0.0033937246,0.02925225,0.032645974,1,faq (full var),8171,,,
-0.0033941418,0.029252667,0.03264681,1,faq (simp var),8171,,,
-0.007733127,0.025555676,0.033288803,1,faq (full var),8171,,,
-0.0077331793,0.025555728,0.033288907,1,faq (simp var),8171,,,
-0.026016213,0.006620194,0.032636408,1,faq (full var),8171,,,
-0.026017092,0.006621073,0.032638166,1,faq (simp var),8171,,,
-0.011088898,0.021504944,0.032593843,1,faq (full var),8171,,,
-0.011088911,0.021504957,0.03259387,1,faq (simp var),8171,,,
-0.012320711,0.020208552,0.032529265,1,faq (full var),8171,,,
-0.012320836,0.02020868,0.032529514,1,faq (simp var),8171,,,
-0.022361316,0.00958265,0.031943966,1,faq (full var),8171,,,
-0.022361651,0.009582985,0.031944636,1,faq (simp var),8171,,,
-0.012729539,0.019722419,0.032451957,1,faq (full var),8171,,,
-0.012729539,0.019722419,0.032451957,1,faq (simp var),8171,,,
-0.031644754,0.00086161215,0.032506365,1,faq (full var),8171,,,
-0.03164961,0.0008664662,0.032516073,1,faq (simp var),8171,,,
-0.017209498,0.015000292,0.03220979,1,faq (full var),8171,,,
-0.017209506,0.0150003,0.032209806,1,faq (simp var),8171,,,
-0.026060252,0.005567087,0.03162734,1,faq (full var),8171,,,
-0.026063053,0.0055698883,0.03163294,1,faq (simp var),8171,,,
-0.032084968,-0.0015659407,0.030519027,0,faq (full var),8171,,,
-0.032092243,-0.0015586643,0.030533578,0,faq (simp var),8171,,,
-0.027082063,0.0044338107,0.031515874,1,faq (full var),8171,,,
-0.027084155,0.0044359025,0.031520057,1,faq (simp var),8171,,,
-0.01734601,0.015173897,0.032519907,1,faq (full var),8171,,,
-0.017346103,0.01517399,0.032520093,1,faq (simp var),8171,,,
-0.015327962,0.01727725,0.032605212,1,faq (full var),8171,,,
-0.015329732,0.01727902,0.03260875,1,faq (simp var),8171,,,
-0.024874378,0.0060406467,0.030915026,1,faq (full var),8171,,,
-0.024879074,0.0060453434,0.030924417,1,faq (simp var),8171,,,
-0.022818808,0.009344507,0.032163315,1,faq (full var),8171,,,
-0.022819614,0.0093453135,0.032164928,1,faq (simp var),8171,,,
-0.016339473,0.016216576,0.03255605,1,faq (full var),8171,,,
-0.016339477,0.01621658,0.032556057,1,faq (simp var),8171,,,
-0.02193999,0.010237895,0.032177884,1,faq (full var),8171,,,
-0.021941885,0.010239791,0.032181676,1,faq (simp var),8171,,,
-0.020689406,0.011548061,0.032237466,1,faq (full var),8171,,,
-0.02069117,0.011549825,0.032240994,1,faq (simp var),8171,,,
-0.022086121,0.009854284,0.031940404,1,faq (full var),8171,,,
-0.022087675,0.009855839,0.031943515,1,faq (simp var),8171,,,
-0.011059323,0.022086246,0.03314557,1,faq (full var),8171,,,
-0.011059327,0.02208625,0.033145577,1,faq (simp var),8171,,,
-0.0018065171,0.032895364,0.03470188,1,faq (full var),8171,,,
-0.0018071765,0.032896023,0.0347032,1,faq (simp var),8171,,,
-0.005088765,0.02720195,0.032290716,1,faq (full var),8171,,,
-0.0050888546,0.02720204,0.032290895,1,faq (simp var),8171,,,
-0.018803779,0.013305747,0.032109525,1,faq (full var),8171,,,
-0.018805511,0.013307479,0.03211299,1,faq (simp var),8171,,,
-0.012388557,0.019535337,0.031923894,1,faq (full var),8171,,,
-0.0123886,0.01953538,0.03192398,1,faq (simp var),8171,,,
-0.020336956,0.012466997,0.032803953,1,faq (full var),8171,,,
-0.020339387,0.012469428,0.032808814,1,faq (simp var),8171,,,
-0.018804945,0.012482196,0.03128714,1,faq (full var),8171,,,
-0.018805088,0.0124823395,0.031287428,1,faq (simp var),8171,,,
-0.017320868,0.014054414,0.03137528,1,faq (full var),8171,,,
-0.017321618,0.0140551645,0.031376783,1,faq (simp var),8171,,,
-0.018169228,0.013326649,0.031495877,1,faq (full var),8171,,,
-0.018171752,0.0133291725,0.031500924,1,faq (simp var),8171,,,
-0.024528774,0.007659292,0.032188065,1,faq (full var),8171,,,
-0.024532054,0.007662572,0.032194626,1,faq (simp var),8171,,,
-0.000676726,0.030934036,0.03161076,1,faq (full var),8171,,,
-0.00067676883,0.030934077,0.031610847,1,faq (simp var),8171,,,
-0.027804073,0.0025574164,0.030361488,1,faq (full var),8171,,,
-0.027807005,0.00256035,0.030367356,1,faq (simp var),8171,,,
-0.0069769016,0.027718563,0.034695465,1,faq (full var),8171,,,
-0.006977462,0.027719125,0.034696586,1,faq (simp var),8171,,,
-0.022491222,0.00819329,0.030684512,1,faq (full var),8171,,,
-0.022494255,0.008196322,0.030690577,1,faq (simp var),8171,,,
-0.010778572,0.021102302,0.031880874,1,faq (full var),8171,,,
-0.010778574,0.021102304,0.031880878,1,faq (simp var),8171,,,
-0.017950494,0.013523945,0.031474438,1,faq (full var),8171,,,
-0.017952245,0.013525696,0.03147794,1,faq (simp var),8171,,,
-0.010042316,0.02431802,0.034360338,1,faq (full var),8171,,,
-0.010042553,0.02431826,0.03436081,1,faq (simp var),8171,,,
-0.027685206,0.0039727725,0.03165798,1,faq (full var),8171,,,
-0.027687194,0.00397476,0.031661954,1,faq (simp var),8171,,,
0.00801082,0.041961253,0.033950433,0,faq (full var),8171,,,
0.008008957,0.041963115,0.03395416,0,faq (simp var),8171,,,
-0.0062457398,0.028862067,0.035107806,1,faq (full var),8171,,,
-0.0062466897,0.028863017,0.035109706,1,faq (simp var),8171,,,
-0.008741961,0.023854356,0.032596316,1,faq (full var),8171,,,
-0.008742106,0.023854502,0.032596607,1,faq (simp var),8171,,,
-0.029155325,0.002035752,0.031191077,1,faq (full var),8171,,,
-0.029157644,0.002038071,0.031195715,1,faq (simp var),8171,,,
-0.013103826,0.01905725,0.032161076,1,faq (full var),8171,,,
-0.01310407,0.019057494,0.032161564,1,faq (simp var),8171,,,
-0.024133505,0.0071444567,0.031277962,1,faq (full var),8171,,,
-0.02413374,0.0071446914,0.03127843,1,faq (simp var),8171,,,
0.0044247527,0.03777352,0.03334877,0,faq (full var),8171,,,
0.0044241436,0.03777413,0.033349987,0,faq (simp var),8171,,,
-0.023185909,0.0071472507,0.03033316,1,faq (full var),8171,,,
-0.023187287,0.00714863,0.030335918,1,faq (simp var),8171,,,
-0.0027573397,0.029727925,0.032485265,1,faq (full var),8171,,,
-0.0027584704,0.029729057,0.032487527,1,faq (simp var),8171,,,
-0.025636604,0.0063522365,0.03198884,1,faq (full var),8171,,,
-0.025637427,0.00635306,0.031990487,1,faq (simp var),8171,,,
-0.020430543,0.010826286,0.03125683,1,faq (full var),8171,,,
-0.020434842,0.010830585,0.031265426,1,faq (simp var),8171,,,
-0.008507764,0.025927512,0.034435276,1,faq (full var),8171,,,
-0.008509234,0.025928982,0.034438215,1,faq (simp var),8171,,,
-0.018662814,0.013437554,0.03210037,1,faq (full var),8171,,,
-0.018663136,0.0134378765,0.032101013,1,faq (simp var),8171,,,
-0.0046397056,0.02977804,0.034417745,1,faq (full var),8171,,,
-0.0046408866,0.02977922,0.034420107,1,faq (simp var),8171,,,
-0.021537462,0.00978045,0.031317912,1,faq (full var),8171,,,
-0.0215391,0.009782087,0.031321187,1,faq (simp var),8171,,,
-0.013176492,0.019675732,0.032852225,1,faq (full var),8171,,,
-0.01317693,0.01967617,0.0328531,1,faq (simp var),8171,,,
0.00092001446,0.034096748,0.033176735,0,faq (full var),8171,,,
0.0009198934,0.034096867,0.033176973,0,faq (simp var),8171,,,
-0.02466622,0.007199987,0.031866208,1,faq (full var),8171,,,
-0.02466872,0.0072024846,0.031871203,1,faq (simp var),8171,,,
-0.017491184,0.014857404,0.032348588,1,faq (full var),8171,,,
-0.017491521,0.014857741,0.032349262,1,faq (simp var),8171,,,
-0.01654008,0.016317304,0.032857385,1,faq (full var),8171,,,
-0.016540736,0.01631796,0.032858696,1,faq (simp var),8171,,,
0.00015120953,0.035408307,0.035257097,0,faq (full var),8171,,,
0.00014975853,0.035409756,0.03526,0,faq (simp var),8171,,,
-0.012839302,0.02065178,0.033491082,1,faq (full var),8171,,,
-0.0128394775,0.020651955,0.033491433,1,faq (simp var),8171,,,
-0.025850084,0.0056501366,0.03150022,1,faq (full var),8171,,,
-0.025855402,0.0056554545,0.031510856,1,faq (simp var),8171,,,
-0.0024210867,0.031095834,0.03351692,1,faq (full var),8171,,,
-0.0024214126,0.03109616,0.033517573,1,faq (simp var),8171,,,
-0.0136423465,0.019423349,0.033065695,1,faq (full var),8171,,,
-0.013642419,0.019423421,0.03306584,1,faq (simp var),8171,,,
-0.008021023,0.025696471,0.033717494,1,faq (full var),8171,,,
-0.008021895,0.025697343,0.033719238,1,faq (simp var),8171,,,
-0.019532396,0.013069321,0.032601718,1,faq (full var),8171,,,
-0.019532701,0.013069627,0.03260233,1,faq (simp var),8171,,,
-0.004148218,0.028881915,0.033030134,1,faq (full var),8171,,,
-0.0041482234,0.028881922,0.033030145,1,faq (simp var),8171,,,
0.001992561,0.03550726,0.0335147,0,faq (full var),8171,,,
0.001991449,0.035508372,0.03351692,0,faq (simp var),8171,,,
-0.008381061,0.023889102,0.032270163,1,faq (full var),8171,,,
-0.008381136,0.023889177,0.032270312,1,faq (simp var),8171,,,
-0.030865842,0.0010281261,0.03189397,1,faq (full var),8171,,,
-0.0308714,0.0010336842,0.031905085,1,faq (simp var),8171,,,
-0.015437397,0.017101161,0.03253856,1,faq (full var),8171,,,
-0.015437848,0.017101612,0.03253946,1,faq (simp var),8171,,,
-0.015873427,0.015234211,0.031107638,1,faq (full var),8171,,,
-0.015873976,0.01523476,0.031108737,1,faq (simp var),8171,,,
-0.025627092,0.005000257,0.030627348,1,faq (full var),8171,,,
-0.02563304,0.005006207,0.030639248,1,faq (simp var),8171,,,
-0.015918633,0.016858691,0.032777324,1,faq (full var),8171,,,
-0.015919585,0.016859643,0.032779228,1,faq (simp var),8171,,,
-0.011063674,0.02125044,0.032314114,1,faq (full var),8171,,,
-0.01106379,0.021250555,0.032314345,1,faq (simp var),8171,,,
-0.004463725,0.029593147,0.034056872,1,faq (full var),8171,,,
-0.004463803,0.029593226,0.03405703,1,faq (simp var),8171,,,
-0.0034215571,0.030728467,0.034150023,1,faq (full var),8171,,,
-0.0034233583,0.030730266,0.034153625,1,faq (simp var),8171,,,
-0.016013868,0.015486191,0.03150006,1,faq (full var),8171,,,
-0.01601652,0.015488843,0.031505365,1,faq (simp var),8171,,,
-0.014292938,0.018222475,0.032515414,1,faq (full var),8171,,,
-0.014293042,0.01822258,0.032515623,1,faq (simp var),8171,,,
-0.022835167,0.009690931,0.0325261,1,faq (full var),8171,,,
-0.022836287,0.0096920505,0.032528337,1,faq (simp var),8171,,,
-0.01907348,0.01399766,0.03307114,1,faq (full var),8171,,,
-0.01907358,0.013997759,0.03307134,1,faq (simp var),8171,,,
-0.019914338,0.011009203,0.030923542,1,faq (full var),8171,,,
-0.019914422,0.011009287,0.03092371,1,faq (simp var),8171,,,
0.0014506727,0.036033608,0.034582935,0,faq (full var),8171,,,
0.0014485177,0.03603576,0.03458724,0,faq (simp var),8171,,,
-0.020592976,0.01232164,0.032914616,1,faq (full var),8171,,,
-0.020594062,0.012322726,0.032916788,1,faq (simp var),8171,,,
-0.0071978495,0.027007394,0.034205243,1,faq (full var),8171,,,
-0.007200133,0.027009677,0.03420981,1,faq (simp var),8171,,,
-0.021082683,0.010958882,0.032041565,1,faq (full var),8171,,,
-0.021083657,0.010959856,0.032043513,1,faq (simp var),8171,,,
-0.013600077,0.018554375,0.032154452,1,faq (full var),8171,,,
-0.013600097,0.018554397,0.032154493,1,faq (simp var),8171,,,
-0.020220987,0.008503263,0.02872425,1,faq (full var),9977,,,
-0.02022249,0.008504765,0.028727256,1,faq (simp var),9977,,,
-0.009440432,0.019573536,0.029013969,1,faq (full var),9977,,,
-0.009440458,0.019573562,0.029014021,1,faq (simp var),9977,,,
0.0037200097,0.034779318,0.031059308,0,faq (full var),9977,,,
0.003718515,0.034780815,0.031062301,0,faq (simp var),9977,,,
-0.009148662,0.02010332,0.029251982,1,faq (full var),9977,,,
-0.0091486685,0.020103328,0.029251996,1,faq (simp var),9977,,,
-0.016295291,0.012727607,0.029022899,1,faq (full var),9977,,,
-0.016296118,0.012728434,0.029024553,1,faq (simp var),9977,,,
-0.03084946,-0.0021318523,0.028717607,0,faq (full var),9977,,,
-0.030852295,-0.0021290183,0.028723277,0,faq (simp var),9977,,,
-0.012082323,0.017111178,0.029193502,1,faq (full var),9977,,,
-0.012082452,0.017111307,0.029193759,1,faq (simp var),9977,,,
-0.027964907,-0.00020988844,0.027755018,1,faq (full var),9977,,,
-0.027967662,-0.00020713452,0.027760528,1,faq (simp var),9977,,,
-0.024506934,0.0035876464,0.02809458,1,faq (full var),9977,,,
-0.02450899,0.0035897037,0.028098695,1,faq (simp var),9977,,,
0.00063536875,0.030712115,0.030076746,0,faq (full var),9977,,,
0.00063497294,0.030712511,0.03007754,0,faq (simp var),9977,,,
-0.006619188,0.023697734,0.030316923,1,faq (full var),9977,,,
-0.0066211643,0.023699712,0.030320875,1,faq (simp var),9977,,,
0.001343945,0.03165707,0.030313125,0,faq (full var),9977,,,
0.0013432177,0.0316578,0.030314583,0,faq (simp var),9977,,,
-0.020121558,0.0076914527,0.02781301,1,faq (full var),9977,,,
-0.020123439,0.007693334,0.027816772,1,faq (simp var),9977,,,
-0.020324815,0.00831104,0.028635856,1,faq (full var),9977,,,
-0.020325337,0.008311561,0.028636899,1,faq (simp var),9977,,,
-0.011638567,0.017923271,0.029561838,1,faq (full var),9977,,,
-0.011638604,0.01792331,0.029561915,1,faq (simp var),9977,,,
-0.013260599,0.016074145,0.029334744,1,faq (full var),9977,,,
-0.013260618,0.016074164,0.029334782,1,faq (simp var),9977,,,
-0.009061442,0.020185307,0.029246747,1,faq (full var),9977,,,
-0.009061452,0.020185316,0.029246768,1,faq (simp var),9977,,,
-0.012886535,0.016250828,0.029137364,1,faq (full var),9977,,,
-0.012887185,0.016251478,0.029138664,1,faq (simp var),9977,,,
-0.01677381,0.010634767,0.027408578,1,faq (full var),9977,,,
-0.016774029,0.010634985,0.027409013,1,faq (simp var),9977,,,
-0.005952689,0.024579927,0.030532617,1,faq (full var),9977,,,
-0.0059531145,0.024580352,0.030533466,1,faq (simp var),9977,,,
-0.0043813745,0.026165705,0.030547079,1,faq (full var),9977,,,
-0.004381378,0.026165709,0.030547086,1,faq (simp var),9977,,,
-0.023320725,0.005023904,0.02834463,1,faq (full var),9977,,,
-0.023327325,0.0050305026,0.028357826,1,faq (simp var),9977,,,
-0.027250908,0.0010465747,0.028297484,1,faq (full var),9977,,,
-0.027255032,0.0010506986,0.028305732,1,faq (simp var),9977,,,
-0.01646021,0.013147874,0.029608084,1,faq (full var),9977,,,
-0.016460443,0.013148108,0.029608551,1,faq (simp var),9977,,,
-0.010938816,0.017308235,0.028247051,1,faq (full var),9977,,,
-0.010939426,0.017308846,0.028248273,1,faq (simp var),9977,,,
-0.0258226,0.002810562,0.028633162,1,faq (full var),9977,,,
-0.025824483,0.0028124442,0.028636929,1,faq (simp var),9977,,,
-0.014063426,0.015230837,0.029294264,1,faq (full var),9977,,,
-0.014063477,0.015230888,0.029294364,1,faq (simp var),9977,,,
-0.009890854,0.020372326,0.03026318,1,faq (full var),9977,,,
-0.009891072,0.020372543,0.030263616,1,faq (simp var),9977,,,
-0.005546717,0.02469446,0.030241176,1,faq (full var),9977,,,
-0.005546822,0.024694566,0.030241389,1,faq (simp var),9977,,,
-0.011415885,0.018594207,0.030010093,1,faq (full var),9977,,,
-0.0114158895,0.018594211,0.0300101,1,faq (simp var),9977,,,
-0.0042730942,0.026680727,0.03095382,1,faq (full var),9977,,,
-0.004273935,0.026681568,0.030955505,1,faq (simp var),9977,,,
-0.03124823,-0.004727982,0.026520249,0,faq (full var),9977,,,
-0.031257212,-0.004719002,0.02653821,0,faq (simp var),9977,,,
-0.01626634,0.0130222645,0.029288605,1,faq (full var),9977,,,
-0.016266968,0.013022891,0.02928986,1,faq (simp var),9977,,,
-0.009978975,0.01914772,0.029126696,1,faq (full var),9977,,,
-0.009978998,0.019147744,0.029126743,1,faq (simp var),9977,,,
-0.0061176866,0.023067942,0.029185629,1,faq (full var),9977,,,
-0.0061176876,0.023067944,0.02918563,1,faq (simp var),9977,,,
-0.01495184,0.013655815,0.028607655,1,faq (full var),9977,,,
-0.014952619,0.013656594,0.028609212,1,faq (simp var),9977,,,
-0.016520133,0.012410514,0.028930647,1,faq (full var),9977,,,
-0.016520996,0.012411375,0.02893237,1,faq (simp var),9977,,,
-0.008190224,0.021485608,0.029675832,1,faq (full var),9977,,,
-0.00819035,0.021485735,0.029676083,1,faq (simp var),9977,,,
-0.0012563961,0.028710548,0.029966943,1,faq (full var),9977,,,
-0.0012573246,0.028711475,0.0299688,1,faq (simp var),9977,,,
-0.01975508,0.007889432,0.027644511,1,faq (full var),9977,,,
-0.019756675,0.007891025,0.0276477,1,faq (simp var),9977,,,
-0.01206431,0.01807422,0.03013853,1,faq (full var),9977,,,
-0.012064421,0.01807433,0.03013875,1,faq (simp var),9977,,,
0.0026225979,0.03329071,0.030668113,0,faq (full var),9977,,,
0.0026212363,0.03329207,0.030670833,0,faq (simp var),9977,,,
-0.009631541,0.01836273,0.027994271,1,faq (full var),9977,,,
-0.009631747,0.018362937,0.027994685,1,faq (simp var),9977,,,
-0.028002266,0.00034269132,0.028344957,1,faq (full var),9977,,,
-0.028004892,0.00034531858,0.028350212,1,faq (simp var),9977,,,
-0.023715114,0.0047161225,0.028431237,1,faq (full var),9977,,,
-0.023716517,0.004717526,0.028434042,1,faq (simp var),9977,,,
-0.009234821,0.019902255,0.029137077,1,faq (full var),9977,,,
-0.009234935,0.01990237,0.029137306,1,faq (simp var),9977,,,
-0.040401477,-0.013109408,0.027292069,0,faq (full var),9977,,,
-0.04040818,-0.013102707,0.027305473,0,faq (simp var),9977,,,
-0.011762308,0.017115131,0.028877439,1,faq (full var),9977,,,
-0.011762747,0.01711557,0.028878316,1,faq (simp var),9977,,,
-0.012225195,0.017052183,0.029277377,1,faq (full var),9977,,,
-0.012225212,0.0170522,0.02927741,1,faq (simp var),9977,,,
-0.0110629555,0.018016724,0.02907968,1,faq (full var),9977,,,
-0.011062972,0.01801674,0.029079713,1,faq (simp var),9977,,,
-0.006707945,0.022601888,0.029309832,1,faq (full var),9977,,,
-0.00670797,0.022601912,0.029309882,1,faq (simp var),9977,,,
-0.02949835,-0.0021956144,0.027302735,0,faq (full var),9977,,,
-0.029501677,-0.0021922886,0.027309388,0,faq (simp var),9977,,,
-0.024187345,0.0040923934,0.028279739,1,faq (full var),9977,,,
-0.024188738,0.0040937867,0.028282525,1,faq (simp var),9977,,,
-0.021738783,0.005987078,0.02772586,1,faq (full var),9977,,,
-0.021740705,0.005989,0.027729705,1,faq (simp var),9977,,,
-0.012168759,0.017163463,0.02933222,1,faq (full var),9977,,,
-0.01216884,0.017163543,0.029332383,1,faq (simp var),9977,,,
-0.016150847,0.012847058,0.028997906,1,faq (full var),9977,,,
-0.016151864,0.0128480755,0.02899994,1,faq (simp var),9977,,,
-0.008607639,0.020914441,0.02952208,1,faq (full var),9977,,,
-0.008607743,0.020914545,0.029522289,1,faq (simp var),9977,,,
-0.023427293,0.0054375445,0.028864838,1,faq (full var),9977,,,
-0.023428438,0.005438689,0.028867127,1,faq (simp var),9977,,,
-0.015856631,0.014296232,0.030152863,1,faq (full var),9977,,,
-0.0158568,0.0142964,0.0301532,1,faq (simp var),9977,,,
-0.019776084,0.009230157,0.02900624,1,faq (full var),9977,,,
-0.019777836,0.00923191,0.029009746,1,faq (simp var),9977,,,
-0.017623628,0.010867671,0.0284913,1,faq (full var),9977,,,
-0.01762363,0.010867672,0.028491301,1,faq (simp var),9977,,,
-0.023064341,0.004762847,0.027827188,1,faq (full var),9977,,,
-0.023065595,0.0047641005,0.027829695,1,faq (simp var),9977,,,
-0.004392896,0.025232563,0.029625459,1,faq (full var),9977,,,
-0.004392896,0.025232563,0.029625459,1,faq (simp var),9977,,,
-0.01858885,0.01020552,0.02879437,1,faq (full var),9977,,,
-0.018589213,0.0102058835,0.028795097,1,faq (simp var),9977,,,
-0.005867902,0.023257436,0.029125338,1,faq (full var),9977,,,
-0.0058679115,0.023257446,0.029125357,1,faq (simp var),9977,,,
-0.030925028,-0.002885281,0.028039746,0,faq (full var),9977,,,
-0.030929599,-0.0028807102,0.028048888,0,faq (simp var),9977,,,
0.006466602,0.03617748,0.029710878,0,faq (full var),9977,,,
0.0064646658,0.036179416,0.02971475,0,faq (simp var),9977,,,
-0.0129939765,0.016055485,0.029049462,1,faq (full var),9977,,,
-0.012994159,0.016055668,0.029049827,1,faq (simp var),9977,,,
-0.00018424261,0.030966297,0.031150538,0,faq (full var),9977,,,
-0.00018613692,0.030968193,0.03115433,0,faq (simp var),9977,,,
-0.0056674657,0.02478313,0.030450597,1,faq (full var),9977,,,
-0.0056674825,0.02478315,0.030450631,1,faq (simp var),9977,,,
-0.004315082,0.025096444,0.029411526,1,faq (full var),9977,,,
-0.0043154173,0.02509678,0.029412197,1,faq (simp var),9977,,,
-0.0114655625,0.017222324,0.028687887,1,faq (full var),9977,,,
-0.0114655625,0.017222324,0.028687887,1,faq (simp var),9977,,,
-0.00029112678,0.031016208,0.031307336,0,faq (full var),9977,,,
-0.00029352587,0.031018607,0.031312134,0,faq (simp var),9977,,,
-0.027179986,0.0013726372,0.028552623,1,faq (full var),9977,,,
-0.02718208,0.0013747299,0.028556809,1,faq (simp var),9977,,,
-0.005664803,0.024692055,0.030356858,1,faq (full var),9977,,,
-0.0056650303,0.024692282,0.030357312,1,faq (simp var),9977,,,
-0.021885194,0.007775747,0.02966094,1,faq (full var),9977,,,
-0.021886384,0.0077769365,0.02966332,1,faq (simp var),9977,,,
-0.016731553,0.010877882,0.027609434,1,faq (full var),9977,,,
-0.016732676,0.010879006,0.027611682,1,faq (simp var),9977,,,
-0.0063927956,0.023605784,0.02999858,1,faq (full var),9977,,,
-0.006392819,0.023605809,0.029998627,1,faq (simp var),9977,,,
-0.022356294,0.0049437797,0.027300075,1,faq (full var),9977,,,
-0.022357486,0.00494497,0.027302455,1,faq (simp var),9977,,,
-0.02287697,0.005165166,0.028042138,1,faq (full var),9977,,,
-0.022880124,0.0051683187,0.028048443,1,faq (simp var),9977,,,
-0.02801299,1.399219e-05,0.028026981,1,faq (full var),9977,,,
-0.028018873,1.9876286e-05,0.02803875,1,faq (simp var),9977,,,
-0.009992899,0.019323831,0.02931673,1,faq (full var),9977,,,
-0.00999352,0.019324452,0.029317971,1,faq (simp var),9977,,,
-0.00686697,0.023085456,0.029952426,1,faq (full var),9977,,,
-0.006867676,0.023086164,0.029953841,1,faq (simp var),9977,,,
-0.0037929108,0.0266172,0.030410111,1,faq (full var),9977,,,
-0.0037929118,0.026617201,0.030410113,1,faq (simp var),9977,,,
-0.023544032,0.004984849,0.02852888,1,faq (full var),9977,,,
-0.023546282,0.004987099,0.02853338,1,faq (simp var),9977,,,
-0.032820985,-0.00448435,0.028336635,0,faq (full var),9977,,,
-0.03282533,-0.004480008,0.02834532,0,faq (simp var),9977,,,
-0.02178683,0.0071543865,0.028941216,1,faq (full var),9977,,,
-0.021788418,0.0071559763,0.028944395,1,faq (simp var),9977,,,
-0.018635273,0.01028252,0.028917793,1,faq (full var),9977,,,
-0.018636834,0.010284081,0.028920915,1,faq (simp var),9977,,,
-0.0035949424,0.027186375,0.030781318,1,faq (full var),9977,,,
-0.0035958663,0.027187299,0.030783165,1,faq (simp var),9977,,,
-0.01270411,0.017105386,0.029809495,1,faq (full var),9977,,,
-0.01270413,0.017105408,0.029809538,1,faq (simp var),9977,,,
-0.017964913,0.010610925,0.028575838,1,faq (full var),9977,,,
-0.017966423,0.010612436,0.028578859,1,faq (simp var),9977,,,
-0.013120597,0.01659482,0.029715417,1,faq (full var),9977,,,
-0.013121288,0.016595513,0.0297168,1,faq (simp var),9977,,,
-0.025168402,0.0028907917,0.028059194,1,faq (full var),9977,,,
-0.025171103,0.0028934926,0.028064596,1,faq (simp var),9977,,,
-0.02826739,-0.0012241509,0.027043238,0,faq (full var),9977,,,
-0.028270898,-0.0012206417,0.027050257,0,faq (simp var),9977,,,
-0.013351918,0.014249175,0.027601093,1,faq (full var),9977,,,
-0.01335216,0.014249417,0.027601577,1,faq (simp var),9977,,,
-0.002660187,0.026580526,0.029240713,1,faq (full var),9977,,,
-0.002660228,0.026580567,0.029240794,1,faq (simp var),9977,,,
-0.019999508,0.008702384,0.028701892,1,faq (full var),9977,,,
-0.019999806,0.008702682,0.028702488,1,faq (simp var),9977,,,
-0.01710085,0.011282765,0.028383616,1,faq (full var),9977,,,
-0.017102467,0.011284381,0.028386848,1,faq (simp var),9977,,,
-0.027816495,0.00056609884,0.028382594,1,faq (full var),9977,,,
-0.027818639,0.0005682437,0.028386883,1,faq (simp var),9977,,,
-0.022226965,0.0054187216,0.027645687,1,faq (full var),9977,,,
