step,A_s,A_s_se,B_s,B_s_se,v_s,B_over_A
16,0.16266797536611557,7.4483934541007e-05,0.006789326852187514,1.0495416965491286e-05,0.15587864851392805,0.041737329286276714
17,0.16041270697116852,7.195471219662445e-05,0.006476536429487169,1.0077420878903388e-05,0.15393617054168135,0.04037421069548572
18,0.158270762860775,6.858183266576693e-05,0.006185833781957626,9.76914013769653e-06,0.15208492907881735,0.03908386912495695
19,0.15624055626988412,6.690735655782767e-05,0.005920996729284525,9.186983112472494e-06,0.15031955954059958,0.037896669537305125
20,0.1542902148067951,6.59697428426751e-05,0.00567106563039124,8.886211573561313e-06,0.14861914917640387,0.03675583469433008
21,0.15243611121177672,6.268481006453152e-05,0.00544296527095139,8.380539930958709e-06,0.14699314594082533,0.03570653454541081
22,0.15066527351737022,5.9976452519273975e-05,0.00522708089929074,8.09796110355469e-06,0.14543819261807947,0.034693335612523274
23,0.14897996002435684,5.9101544603356426e-05,0.005023823788389564,7.866671323549392e-06,0.14395613623596729,0.0337214735966382
24,0.14737204909324647,5.6750401519812106e-05,0.004835311192087829,7.6110718402051575e-06,0.14253673790115864,0.032810232481930074
25,0.14581175768375396,5.492923881564242e-05,0.004657179998233915,7.371979566871186e-06,0.14115457768552003,0.031939673948205946
26,0.1443408063352108,5.329181457092766e-05,0.004489571188576519,7.053610250936553e-06,0.13985123514663428,0.031103963616152558
27,0.142931236743927,5.18929526880561e-05,0.004337198193185032,6.740987898825535e-06,0.13859403855074195,0.030344648881444142
28,0.141544929176569,4.955595827344969e-05,0.0041907073738984765,6.528132960339444e-06,0.1373542218026705,0.029606905724406524
29,0.14022245663404465,4.864440075819952e-05,0.004055010074749589,6.24160413420587e-06,0.13616744655929505,0.02891840702329467
30,0.1389556857943535,4.752916145013406e-05,0.003930599723011255,6.267959158303347e-06,0.13502508607134223,0.028286713858030384
31,0.1377230512201786,4.606058297876808e-05,0.0038061245498247445,6.052818779499237e-06,0.13391692667035388,0.027636074833543092
32,0.13653639498353004,4.5529273898692996e-05,0.0036901936675421895,5.971720685817208e-06,0.13284620131598784,0.027027179588177394
33,0.1354070167839527,4.516296696083915e-05,0.0035802160599268974,5.980558399946923e-06,0.1318268007240258,0.026440402757260912
34,0.13430173346400262,4.336072721459061e-05,0.003474496628623456,5.764989773032825e-06,0.13082723683537917,0.0258708248881593
35,0.13323739817738534,4.216955061640161e-05,0.0033750209072604775,5.563662243890042e-06,0.12986237727012487,0.02533088272083451
36,0.1322092089653015,4.116627717904422e-05,0.003281493537127972,5.338265017642873e-06,0.12892771542817352,0.024820461167642298
37,0.13119632932543754,3.9711504180395146e-05,0.00319203094067052,5.168163512272028e-06,0.128004298384767,0.024330184823636067
38,0.13021412390470505,3.9125065229456265e-05,0.0031086087985895574,5.1126071905186866e-06,0.12710551510611548,0.02387305390054722
39,0.12926403445005416,3.83302381032085e-05,0.0030288680023513735,5.017177042635518e-06,0.12623516644770277,0.023431637541234923
40,0.12833871391415597,3.737708206603073e-05,0.002952175277750939,4.962214484756786e-06,0.12538653863640503,0.02300299876563832
41,0.127452275544405,3.682188741361435e-05,0.002880371853709221,4.752160280692306e-06,0.12457190369069578,0.022599611041904742
42,0.1265865208953619,3.608534142411939e-05,0.0028098818832077085,4.682131542396402e-06,0.12377663901215419,0.022197322932434444
43,0.12573592607676984,3.529156007295846e-05,0.002741596142295748,4.520869363141447e-06,0.1229943299344741,0.02180439773928915
44,0.12490970815718173,3.460881893634326e-05,0.002676935703493655,4.425828580358271e-06,0.12223277245368808,0.021430965959227912
45,0.12411620873212814,3.4214241674284366e-05,0.002615478406660259,4.3571309546191375e-06,0.12150073032546788,0.021072819040944716
46,0.12332770881056786,3.3428270980841904e-05,0.0025565737769939006,4.198622743354951e-06,0.12077113503357395,0.02072992194252805
47,0.12256614385545253,3.293113873596848e-05,0.002500007729977369,4.215086643376267e-06,0.12006613612547516,0.02039721289531418
48,0.12182734662294388,3.22374729418801e-05,0.002447466194164008,4.058112674843298e-06,0.11937988042877987,0.02008962898731535
49,0.12109164805710315,3.190799477514407e-05,0.0023951513385400175,3.904922357923829e-06,0.11869649671856314,0.01977965761445857
50,0.12037736274302006,3.1494901631038995e-05,0.002345868295058608,3.7835330103971284e-06,0.11803149444796146,0.019487619944511786
51,0.11968328246474266,3.061097392714109e-05,0.0022970731663517654,3.653618615461113e-06,0.1173862092983909,0.019192932538664765
52,0.11900219620764256,2.981275423853415e-05,0.0022518153763376176,3.6012907575235138e-06,0.11675038083130494,0.018922469064423884
53,0.11832782436907291,2.9632599597568865e-05,0.002206545231863856,3.548977562563578e-06,0.11612127913720906,0.0186477292524325
54,0.11767445063591003,2.910773548225822e-05,0.0021635816786438225,3.434196409270446e-06,0.11551086895726621,0.01838616341059488
55,0.11703409071266652,2.8521960286748438e-05,0.0021218868300784378,3.32157623087876e-06,0.11491220388258808,0.018130502122564767
56,0.11640341269969941,2.8125214613887957e-05,0.0020820755953900516,3.2143593132466414e-06,0.11432133710430936,0.017886722967147408
57,0.11578245209157467,2.7916518786925157e-05,0.002042260939022526,3.2271252644623933e-06,0.11374019115255214,0.01763877774334284
58,0.1151797326207161,2.746089437311619e-05,0.0020045572880189864,3.1889510588626548e-06,0.11317517533269711,0.017403732778404183
59,0.11458887223899364,2.713813752190613e-05,0.001969625951955095,3.0964079805679723e-06,0.11261924628703854,0.017188631962858674
60,0.11400874002277851,2.6661534877933263e-05,0.0019353776325006038,3.0266651473598463e-06,0.1120733623902779,0.01697569530295592
61,0.11343385489284992,2.6306794256047893e-05,0.001902131498325616,2.986162879548454e-06,0.1115317233945243,0.016768640192316282
62,0.1128751510232687,2.5776666408970672e-05,0.0018698906390927732,2.9254448776636592e-06,0.11100526038417592,0.016566007860377558
63,0.1123173531293869,2.5699581802864226e-05,0.0018367982264608145,2.909537007052646e-06,0.11048055490292609,0.0163536459441389
64,0.1117755690664053,2.5387872168097203e-05,0.00180617059674114,2.852258416242966e-06,0.10996939846966416,0.016158903164859784
65,0.11124246360361575,2.532379844291815e-05,0.0017761354872491211,2.776092005780207e-06,0.10946632811636664,0.01596634441302854
66,0.11071791397035122,2.4895319622165263e-05,0.0017466646521352232,2.711300877176601e-06,0.10897124931821599,0.015775808895775952
67,0.11019944822788239,2.4459482481377663e-05,0.0017183545068837703,2.6818212472884554e-06,0.10848109372099861,0.015593131676397963
68,0.10969503338634967,2.3982952061822166e-05,0.0016909710275940597,2.5984937695876168e-06,0.1080040623587556,0.015415201357735147
69,0.10919585692882537,2.3607050732687385e-05,0.0016641622537281364,2.541987248526866e-06,0.10753169467509724,0.015240159292974358
70,0.10870404431223869,2.3391501948146496e-05,0.0016383454634342342,2.5115289608166364e-06,0.10706569884880446,0.015071614619307934
71,0.10822523759305477,2.2864903343571092e-05,0.0016130100677255541,2.4533921019930904e-06,0.10661222752532921,0.014904195209907926
72,0.10775164856016636,2.2345076301079543e-05,0.0015888216537423433,2.3921072446405225e-06,0.10616282690642402,0.01474521898247503
73,0.107288857832551,2.211923148674577e-05,0.0015654460536316038,2.3704841669731146e-06,0.1057234117789194,0.014590947142664555
74,0.10682542669773101,2.1953748552504034e-05,0.0015423188649583608,2.298528197014113e-06,0.10528310783277266,0.014437750567778634
75,0.10637045012414456,2.167534369726179e-05,0.0015203693006187677,2.28081703872634e-06,0.10485008082352579,0.014293154713967556
76,0.10592198905348778,2.1360067289535992e-05,0.0014991944809444248,2.2417234860352814e-06,0.10442279457254336,0.014153760652921383
77,0.10548453639447689,2.1419733957804827e-05,0.0014784349254332483,2.247376851189851e-06,0.10400610146904364,0.014015655526080108
78,0.10504578602313995,2.1212094512272133e-05,0.0014580144151113928,2.238514366578551e-06,0.10358777160802855,0.013879799183855075
79,0.10461680427193641,2.0812389333985634e-05,0.0014377942187711597,2.2293515697885442e-06,0.10317901005316525,0.01374343470704591
80,0.10419423742592335,2.0465406252508103e-05,0.0014185411180369556,2.212888364959302e-06,0.1027756963078864,0.013614391285750944
81,0.10377175110578538,2.024714406643586e-05,0.0013990782052278519,2.1906511691609454e-06,0.10237267290055753,0.013482264588574065
82,0.10336352407932281,1.9963737943065953e-05,0.0013803742171730846,2.129458472174694e-06,0.10198314986214972,0.013354558384771823
83,0.10295437376201153,1.955588066646245e-05,0.001362289948388934,2.117585701625852e-06,0.10159208381362259,0.013231977414946859
84,0.10255136442184448,1.930031982465453e-05,0.0013443463393487036,2.09870169902927e-06,0.10120701808249578,0.013109004906251097
85,0.10215614368021488,1.9186958155866784e-05,0.0013273340896703303,2.0735865255169337e-06,0.10082880959054455,0.012993189071675992
86,0.10176430834829807,1.894417311390024e-05,0.001310031678294763,2.0671387037635354e-06,0.10045427667000331,0.012873193947440338
87,0.10137970334291459,1.8706571249907322e-05,0.0012941078825388103,2.045846691141356e-06,0.10008559546037578,0.012764960242204687
88,0.1009950369000435,1.8436139165603362e-05,0.0012775824912823737,2.027077868777428e-06,0.09971745440876112,0.012649953210540622
89,0.10061719144880772,1.8134766190878886e-05,0.0012620797941926866,1.997909376353722e-06,0.09935511165461504,0.012543381265365678
90,0.10024449135363102,1.7930728088705187e-05,0.0012468295178841798,1.975756954303063e-06,0.09899766183574683,0.012437885623916806
91,0.09987571090459824,1.770964666143828e-05,0.0012320750809740274,1.918362933590405e-06,0.0986436358236242,0.012336083215977421
92,0.09951257987320423,1.7452952078052266e-05,0.0012177074253559112,1.915445943201611e-06,0.09829487244784832,0.012236718482301186
93,0.09915096186101437,1.7159311769461264e-05,0.0012030558970291168,1.9018326962838072e-06,0.09794790596398525,0.012133577672352888
94,0.09879520124197007,1.6848304294756627e-05,0.001189082439057529,1.8916426373693923e-06,0.09760611880291253,0.012035831944359502
95,0.09844222678244113,1.667314189945589e-05,0.001174870136193931,1.8667497728051747e-06,0.09726735664624721,0.011934615607491412
96,0.09809596693515778,1.6595039542691353e-05,0.001161818097345531,1.8319701518951487e-06,0.09693414883781225,0.01184368872283508
97,0.0977528490871191,1.6435479241241493e-05,0.001148468582192436,1.8272298614133121e-06,0.09660438050492667,0.011748696768611828
98,0.0974142732322216,1.6337727501699558e-05,0.0011361340000294149,1.7921515125087346e-06,0.09627813923219218,0.011662911012239808
99,0.09707766610383987,1.6039297841470532e-05,0.0011236342031043023,1.7715245800464611e-06,0.09595403190073558,0.011574590203913621
100,0.09674139660596848,1.6028994479202536e-05,0.001111071964725852,1.7319817957036743e-06,0.09563032464124263,0.011484969244875512
101,0.09641315041482448,1.6061316628540695e-05,0.0010989552640821784,1.7025911228103075e-06,0.0953141951507423,0.011398395958993609
102,0.09608959712088108,1.58392642248561e-05,0.0010872602630406618,1.667784427587104e-06,0.09500233685784042,0.011315067349828558
103,0.0957659072726965,1.5527676020861068e-05,0.0010749450888251886,1.641746272564068e-06,0.09469096218387131,0.01122471576199083
104,0.09544943408668041,1.532582366270811e-05,0.0010633128909394145,1.625037510874376e-06,0.094386121195741,0.011140064905715305
105,0.09513698397576809,1.5160308312347199e-05,0.0010524450577795506,1.5949271100034727e-06,0.09408453891798854,0.011062417724400577
106,0.09482369989156723,1.5018635626990569e-05,0.0010416256278986112,1.5822863363283676e-06,0.09378207426366862,0.010984865904723508
107,0.09451363898813725,1.4866402791868606e-05,0.0010309769127052277,1.5470113554688615e-06,0.09348266207543202,0.010908234237331919
108,0.09420575876533985,1.4768773364901415e-05,0.0010204010240267962,1.5137292656533565e-06,0.09318535774131305,0.010831620459302768
109,0.0939013655334711,1.4652916730815867e-05,0.001009856055956334,1.5048285839438249e-06,0.09289150947751476,0.010754434189738924
110,0.09360037414729595,1.4507073576322e-05,0.0009997009477810935,1.4959629329034076e-06,0.09260067319951486,0.010680522988165578
111,0.09330634613335133,1.438388793485131e-05,0.0009894184436416253,1.4701982228155754e-06,0.0923169276897097,0.010603978021254533
112,0.0930132407695055,1.4347122362982744e-05,0.0009799083252437413,1.4769917738951808e-06,0.09203333244426176,0.010535148728685146
113,0.09272239224612713,1.4068987228182748e-05,0.000970383879961446,1.4390665931498289e-06,0.09175200836616569,0.010465475021239838
114,0.09243241283297539,1.3861628714075681e-05,0.0009608940207399428,1.432308400383213e-06,0.09147151881223545,0.010395639270785568
115,0.09214616055786609,1.3770047587374107e-05,0.0009517683903686702,1.4105427286479299e-06,0.09119439216749742,0.010328899051317252
116,0.09186455972492695,1.3783100010048874e-05,0.000942448032204993,1.394688937138349e-06,0.09092211169272196,0.010259103565368364
117,0.09158276988565922,1.374294015246993e-05,0.0009333440266782418,1.3831660372329178e-06,0.09064942585898098,0.010191262263016488
118,0.09130708387494087,1.3581415633973488e-05,0.0009247287381440401,1.3560025686473267e-06,0.09038235513679682,0.010127677929245871
119,0.09103523053228856,1.3356479779158323e-05,0.0009159236939158291,1.3492332562083206e-06,0.09011930683837273,0.010061200356832924
120,0.09076111449301243,1.3257753711645768e-05,0.0009073013861197978,1.3238790595588453e-06,0.08985381310689262,0.009996587097766959
121,0.09048973289132119,1.3140606288078928e-05,0.0008986637282650917,1.3293890869026916e-06,0.08959106916305609,0.009931112619642643
122,0.09022442315518855,1.3085564008238878e-05,0.0008903344088466838,1.3160631815589799e-06,0.08933408874634187,0.009867997796065524
123,0.0899601270109415,1.308309895783192e-05,0.0008817884005839005,1.3059219894205384e-06,0.0890783386103576,0.00980199150315397
124,0.08969931410253049,1.2931227588237935e-05,0.0008738540795166045,1.2900853340181808e-06,0.08882546002301388,0.009742037475534636
125,0.08944124585390091,1.2831462040760857e-05,0.0008658297099173069,1.2781899792642434e-06,0.0885754161439836,0.009680429891725892
126,0.08918369653820991,1.2722028977129757e-05,0.0008581071572843939,1.2583887626308763e-06,0.08832558938092552,0.009621794011607784
127,0.08892853532731533,1.2598574698547242e-05,0.0008506645825691521,1.2466784610232586e-06,0.08807787074474618,0.009565710032647548
128,0.08867779791355133,1.2493109391218621e-05,0.0008427915481152013,1.2236456952678768e-06,0.08783500636543613,0.009503974703305187
129,0.08842479357123376,1.23241136930088e-05,0.000835258561768569,1.2265253641574333e-06,0.08758953500946519,0.00944597694871288
130,0.08817653757333756,1.2240991639853656e-05,0.0008280737885506824,1.2187498130653694e-06,0.08734846378478688,0.009391089867437388
131,0.08792977151274681,1.2215617640748166e-05,0.0008210500149289146,1.1957715164526886e-06,0.0871087214978179,0.009337565659543315
132,0.08768789666891098,1.2187899840876796e-05,0.0008140664719976484,1.1943593938014657e-06,0.08687383019691333,0.009283681134140704
133,0.08744650740921497,1.2057958047984027e-05,0.0008074775730492547,1.1851033837779957e-06,0.08663902983616573,0.009233960245782944
134,0.08720666201412677,1.2076898237667849e-05,0.0008007886478444561,1.1722734925865815e-06,0.08640587336628232,0.009182654505394723
135,0.08697099390625954,1.1970060075503463e-05,0.0007941157747991383,1.1640926454472102e-06,0.0861768781314604,0.00913081176989957
136,0.08673791527748108,1.1908218362695029e-05,0.0007878410837147384,1.1585444019138361e-06,0.08595007419376634,0.00908300690873623
137,0.08650527423620225,1.1896063825108868e-05,0.0007812407622113824,1.16364991161504e-06,0.08572403347399087,0.009031134449423375
138,0.08627588829398156,1.180578507630785e-05,0.000774820790393278,1.1478544627548523e-06,0.08550106750358828,0.008980733849451748
139,0.08604584090411663,1.1732365163297399e-05,0.0007682944856351241,1.1460970074478534e-06,0.08527754641848151,0.008928897405875281
140,0.08581978446245193,1.1702373131198063e-05,0.0007622688901610672,1.1437443323256186e-06,0.08505751557229087,0.008882204668022404
141,0.08559518501162529,1.1646836904388128e-05,0.0007559565454721451,1.1420503979905978e-06,0.08483922846615315,0.008831764840153956
142,0.0853713656514883,1.162528077400772e-05,0.0007499980443390086,1.13146529450289e-06,0.08462136760714929,0.008785124129333096
143,0.08515063720941543,1.165010812790211e-05,0.0007441382188117132,1.1316409412319577e-06,0.08440649899060372,0.008739079861277081
144,0.08492831626534462,1.1544829368228738e-05,0.0007378378080902621,1.1159763098839453e-06,0.08419047845725436,0.008687771529403794
145,0.08471035653352738,1.1494170211206456e-05,0.0007319723292021081,1.1121129765217864e-06,0.08397838420432527,0.008640883584434
146,0.0844947732836008,1.1326290635653927e-05,0.0007263760786736384,1.1095956691143655e-06,0.08376839720492717,0.008596698357135155
147,0.0842801823168993,1.1187249228409931e-05,0.0007207736049313099,1.08676704558743e-06,0.08355940871196799,0.008552112550268953
148,0.08406585456430912,1.1234031085731836e-05,0.0007149537949590012,1.0679905202290169e-06,0.08335090076935012,0.00850468717250798
149,0.08385420896112919,1.1084436358406046e-05,0.0007093882579356431,1.0656527922735386e-06,0.08314482070319355,0.008459781169296842
150,0.08364605888724327,1.1015976980759363e-05,0.0007040888026822358,1.0590279112029204e-06,0.08294197008456104,0.008417477309138534
151,0.08344108109176158,1.0915865365929523e-05,0.0006988518297439441,1.052156287333132e-06,0.08274222926201764,0.008375392799326328
152,0.08323529474437237,1.0817713124724045e-05,0.000693636643467471,1.0428933952691624e-06,0.0825416581009049,0.008333443710360244
153,0.0830306672602892,1.0811664613561046e-05,0.0006883892976911739,1.0347672555832302e-06,0.08234227796259802,0.008290783639413284
154,0.08282829321920872,1.0694728367381726e-05,0.0006831127677578479,1.0275912556101537e-06,0.08214518045145087,0.008247336039509591
155,0.08262573051452636,1.0599846195288522e-05,0.0006781157432124019,1.0157721335157451e-06,0.08194761477131396,0.008207077129480664
156,0.08242698633670807,1.0634174104543169e-05,0.0006730923895956948,1.0020344400880324e-06,0.08175389394711238,0.008165922588097093
157,0.08222950115799904,1.0549759208487143e-05,0.0006681682510534301,9.91134313184268e-07,0.08156133290694562,0.008125651276536203
158,0.08203378567099572,1.0450083545491248e-05,0.0006633719764649868,9.878766556863997e-07,0.08137041369453073,0.00808657032025199
159,0.08183693009614944,1.0426599642648337e-05,0.0006585482065565884,9.804651913319236e-07,0.08117838188959285,0.00804707857177519
160,0.08164268139004707,1.037592649626743e-05,0.0006537576887058094,9.735441383125978e-07,0.08098892370134127,0.00800754798317425
161,0.08145124399662018,1.0392914645831516e-05,0.0006490621046395973,9.637686925600469e-07,0.08080218189198059,0.00796871935641069
162,0.08126090213656426,1.0267175209528613e-05,0.0006446351684862748,9.535486120950873e-07,0.08061626696807798,0.00793290686587411
163,0.08107309129834175,1.0170452037833198e-05,0.0006401794876437634,9.432543885762682e-07,0.08043291181069799,0.007896325123313232
164,0.08088617081940173,1.00862471993634e-05,0.0006357796069933102,9.343959989091939e-07,0.08025039121240843,0.00786017684546898
165,0.08069988630712033,1.002607052769727e-05,0.0006312014423310757,9.240877601217096e-07,0.08006868486478926,0.007821590230361742
166,0.08051375156641007,9.922547509922395e-06,0.0006268171989358962,9.158264943355252e-07,0.07988693436747417,0.007785219130161626
167,0.08033049476146698,9.875447462894861e-06,0.0006224984874716029,9.101865525941932e-07,0.07970799627399537,0.007749217645429014
168,0.08014893606305122,9.818330307939866e-06,0.0006182440880220383,9.044776281219022e-07,0.07953069197502918,0.007713690516561327
169,0.07996901968121528,9.723841666491189e-06,0.0006141681583831087,8.970856516674422e-07,0.07935485152283217,0.007680076119869915
170,0.07979076036810875,9.676072567736832e-06,0.0006098796493606642,8.863431071804365e-07,0.07918088071874808,0.007643487122406526
171,0.07961485314369202,9.640184039424538e-06,0.0006057129711844027,8.83712550541467e-07,0.07900914017250761,0.00760803979743815
172,0.07943936486542225,9.586728653491747e-06,0.0006018313555978239,8.765988636115486e-07,0.07883753350982442,0.007575983979949775
173,0.07926537628471851,9.582512204279676e-06,0.0005977971791289746,8.644440619195229e-07,0.07866757910558954,0.007541718807739052
174,0.07909185023605823,9.548314870914433e-06,0.0005939572775969282,8.526084466399888e-07,0.07849789295846131,0.00750971529714121
175,0.07892052908241749,9.500782028505435e-06,0.0005899473861791193,8.562059293743389e-07,0.07833058169623837,0.007475208200429465
176,0.07874844463169575,9.427429950684354e-06,0.0005861962359631434,8.478533866503855e-07,0.0781622483957326,0.007443908748988842
177,0.07857835426926613,9.415830124641761e-06,0.0005822254529921338,8.462714644939611e-07,0.07799612881627399,0.007409489017764478
178,0.07841063599288464,9.354624992543759e-06,0.0005785159693332389,8.372329526514042e-07,0.0778321200235514,0.007378029294211263
179,0.07824208995699883,9.300674183235952e-06,0.0005747502488084137,8.31733493751573e-07,0.07766733970819041,0.007345793665842661
180,0.07807665409147739,9.18560959068641e-06,0.0005711074555292726,8.200407997688605e-07,0.07750554663594812,0.007314701970452559
181,0.07791229179501534,9.081693920526756e-06,0.0005675640566041693,8.138944811883162e-07,0.07734472773841117,0.007284653596089966
182,0.07774999064207078,9.019476335563794e-06,0.0005641558882780373,8.072193398828487e-07,0.07718583475379275,0.007256025159863758
183,0.07758880192041397,8.987698917424888e-06,0.0005606790422461927,8.063644661532851e-07,0.07702812287816778,0.0072262881803653095
184,0.07742740704119205,8.946269773851243e-06,0.0005571500251535326,8.008703237318907e-07,0.07687025701603852,0.007195772743069182
185,0.07726669882237912,8.917039700921236e-06,0.0005535534480586647,7.962977887958231e-07,0.07671314537432046,0.007164191773368949
186,0.07710869537293912,8.830151528733478e-06,0.0005501936981454491,7.878120031129097e-07,0.07655850167479367,0.007135300311909267
187,0.07695051129162311,8.762326189002228e-06,0.0005466763369040564,7.845211604106892e-07,0.07640383495471906,0.007104258668695395
188,0.07679545331001282,8.761327295892424e-06,0.0005435008208733052,7.807053711733565e-07,0.07625195248913952,0.00707725259045306
189,0.07664090187847614,8.722143362635686e-06,0.0005402807419886813,7.702418753221781e-07,0.07610062113648745,0.007049509188257791
190,0.07648681661486625,8.655720755428606e-06,0.0005372254416579381,7.624632912814857e-07,0.07594959117320832,0.007023765211239305
191,0.0763325206041336,8.560930571416314e-06,0.0005337523319758475,7.538172572628725e-07,0.07579876827215776,0.006992463078010074
192,0.07618064898252487,8.500290128884377e-06,0.0005306057102279737,7.472035601521696e-07,0.0756500432722969,0.006965098319780523
193,0.07603005996346474,8.427757384722322e-06,0.0005273439739830792,7.340022815838572e-07,0.07550271598948166,0.006935993135300532
194,0.07587981471419335,8.360992598901549e-06,0.0005241846101125702,7.26291166634836e-07,0.07535563010408078,0.006908090275219415
195,0.07573012217879295,8.32946517898444e-06,0.0005210528587922454,7.163156277447403e-07,0.07520906932000071,0.006880391101998752
196,0.07558149605989456,8.316689283295884e-06,0.000518128221272491,7.138688310228541e-07,0.07506336783862207,0.006855225793121378
197,0.07543563775718212,8.267256297608922e-06,0.0005152999805868603,7.065041549828219e-07,0.07492033777659526,0.006830988587191991
198,0.07528925079107285,8.233959280247206e-06,0.0005122938106069342,7.11466225426551e-07,0.07477695698046591,0.006804341990711874
199,0.07514579956233501,8.159003391463635e-06,0.0005093070593429729,7.057165862240441e-07,0.07463649250299204,0.0067775852051516474
200,0.07500105898082256,8.12723067262397e-06,0.0005063916889484971,7.038754228448706e-07,0.07449466729187407,0.006751793852377195
201,0.07485807837545871,8.043596850744128e-06,0.0005034762164577842,7.083389572776197e-07,0.07435460215900093,0.006725743264909169
202,0.07471577021479607,8.03378100207077e-06,0.0005006260631489568,7.01798205464799e-07,0.07421514415164711,0.006700406911549405
203,0.07457410363852977,8.010405409575012e-06,0.0004977370275300927,6.95651796458382e-07,0.07407636661099969,0.0066743950412423035
204,0.07443398180603981,7.96453061382205e-06,0.0004949576136423275,6.948264103901597e-07,0.07393902419239749,0.0066496189191126275
205,0.07429492184519768,7.965201316792256e-06,0.0004920591856352985,6.888432744085054e-07,0.07380286265956237,0.0066230527391974705
206,0.07415717992186546,7.925970583538246e-06,0.0004893187349662185,6.870437137427001e-07,0.07366786118689925,0.006598399986107635
207,0.07401989553868771,7.872680452822403e-06,0.00048665164073463527,6.839946306807311e-07,0.07353324389795307,0.006574605883904265
208,0.07388380402326584,7.82250853784473e-06,0.00048404134972952306,6.845024382908845e-07,0.07339976267353632,0.006551386411791947
209,0.07374940291047097,7.758887775111853e-06,0.0004813624364323914,6.839551493913062e-07,0.07326804047403858,0.006527001134053214
210,0.07361593011021614,7.690126224990955e-06,0.0004787894856417552,6.784627618975465e-07,0.07313714062457438,0.006503884212627922
211,0.07348365791141986,7.624899043215324e-06,0.0004763089948100969,6.71527912349631e-07,0.07300734891660977,0.006481835667248068
212,0.07334888224303722,7.56504820220042e-06,0.0004737067935639061,6.658224748557127e-07,0.07287517544947332,0.0064582687435414
213,0.07321834717690945,7.526785150193698e-06,0.00047111939050955697,6.572664825795758e-07,0.07274722778639989,0.006434444489319636
214,0.07308813063800335,7.502637524315076e-06,0.0004685487435781397,6.507052609004475e-07,0.0726195818944252,0.0064107364559480235
215,0.07295795539021492,7.489150478315548e-06,0.0004660642594099045,6.475158717617845e-07,0.07249189113080502,0.006388121170846473
216,0.07282833211123943,7.4269106374207835e-06,0.0004635492930538021,6.462823695048351e-07,0.07236478281818563,0.006364958246548442
217,0.07270076005160808,7.42648144209682e-06,0.0004611110764089972,6.407085488401514e-07,0.07223964897519909,0.006342589487120469
218,0.07257314839959145,7.395345366232559e-06,0.00045863989740610125,6.318287746032701e-07,0.07211450850218534,0.006319691339292691
219,0.07244685930013657,7.341575047749565e-06,0.0004562813946977258,6.239694276812304e-07,0.07199057790543885,0.00629815286826196
220,0.07232169869542122,7.306773049833171e-06,0.0004538670785841532,6.170897260250589e-07,0.07186783161683707,0.006275669498521998
221,0.07219570718705653,7.217716775397794e-06,0.0004514955995837227,6.144008347448367e-07,0.07174421158747281,0.006253773488414117
222,0.0720730005055666,7.12833174087071e-06,0.00044921249541221185,6.06386051797498e-07,0.07162378801015439,0.006232743083556188
223,0.07194970224797725,7.109626312869175e-06,0.0004468520268565044,6.090450915951971e-07,0.07150285022112075,0.006210616762754802
224,0.07182801128923894,7.076036910996839e-06,0.0004445129744708538,6.029742268190276e-07,0.07138349831476808,0.006188574157801436
225,0.07170583921670913,7.0049796826504845e-06,0.0004421982765197754,5.953146109311119e-07,0.07126364094018936,0.006166837754779849
