step,A_s,A_s_se,B_s,B_s_se,v_s,B_over_A
57,0.1271485780328512,4.3405459305293243e-05,0.0017725861521903426,2.7955794605262027e-06,0.12537599188066087,0.0139410615487368
58,0.12631390661001204,4.253065025110486e-05,0.0017404632002580912,2.7509422626130083e-06,0.12457344340975396,0.013778872389971164
59,0.12550120812654494,4.154000826851181e-05,0.0017095480633433908,2.6906795156914794e-06,0.12379166006320155,0.013621765789056191
60,0.12469318552315235,4.007006256705737e-05,0.0016788408297579735,2.6390029137345494e-06,0.12301434469339438,0.013463773683496565
61,0.12390234990417957,3.904602032006987e-05,0.001649231285555288,2.5992220300766913e-06,0.12225311861862428,0.013310734516582844
62,0.12313125118613243,3.820668691270423e-05,0.0016211421191692351,2.5646539661753306e-06,0.12151010906696319,0.013165968050780396
63,0.12237920285761357,3.734168500123237e-05,0.0015931757318321616,2.515393333961948e-06,0.1207860271257814,0.013018353565236068
64,0.12163945190608501,3.6696879331495736e-05,0.0015656014557462186,2.4701579286189006e-06,0.12007385045033879,0.012870836157293631
65,0.12091495636105537,3.647595810376944e-05,0.0015394006287679075,2.381555519824847e-06,0.11937555573228746,0.01273126728980669
66,0.12020618942379951,3.574670512089211e-05,0.0015142540659289806,2.3207590918279457e-06,0.11869193535787054,0.012597138909297917
67,0.11950378999114036,3.493261486290381e-05,0.001489590255310759,2.3028934430510202e-06,0.1180141997358296,0.012464795094960523
68,0.11881900227069855,3.4085428096478e-05,0.001465462660882622,2.2578797974941737e-06,0.11735353960981593,0.012333571506886937
69,0.11815256509184838,3.33976025392615e-05,0.0014422924981918185,2.21271004880952e-06,0.11671027259365656,0.012207035006566485
70,0.11749567399919034,3.272147135547775e-05,0.001419603852322325,2.1697711124797978e-06,0.11607607014686801,0.012082179743333423
71,0.11685613664984704,3.21186391712515e-05,0.0013981683363672346,2.1424582910977317e-06,0.1154579683134798,0.011964868739044222
72,0.11622079887986184,3.1194667232022285e-05,0.0013771467148326337,2.093532416633801e-06,0.1148436521650292,0.011849399832952438
73,0.11559696939587594,3.0893194483099395e-05,0.0013564798089209945,2.082824185675669e-06,0.11424048958695494,0.011734562039213707
74,0.11498787678778172,3.048837304320981e-05,0.001336700959596783,2.03847672959499e-06,0.11365117582818493,0.011624712073462835
75,0.11438184291124344,3.007149131856645e-05,0.0013170158232096584,2.0417825925339874e-06,0.11306482708803378,0.011514203563161851
76,0.11378525373339653,2.959427787609887e-05,0.001297653505578637,2.0177949388569128e-06,0.1124876002278179,0.01140440841850291
77,0.11320250134170055,2.9401156235749193e-05,0.0012789625201839953,2.0123910203688126e-06,0.11192353882151655,0.011298005830484792
78,0.11262044218182564,2.884430528442049e-05,0.001260937710525468,1.9721011007765694e-06,0.11135950447130018,0.011196348425711957
79,0.11205729274451733,2.8459255869043248e-05,0.0012434551059268416,1.952424495716257e-06,0.11081383763859048,0.011096601349827637
80,0.11149773208796979,2.804977503390463e-05,0.0012262768633663655,1.9191358779985925e-06,0.11027145522460342,0.01099822247863171
81,0.11095265229046344,2.7664162590793125e-05,0.001209201240213588,1.864957723817968e-06,0.10974345105024985,0.010898353624283038
82,0.11041514666378498,2.7262096176042442e-05,0.0011929262697231025,1.8198629322355297e-06,0.10922222039406188,0.010804009284664294
83,0.10987625463306903,2.6749735839605236e-05,0.0011769655887037516,1.805681117993513e-06,0.10869928904436528,0.010711737423469883
84,0.10935008262097835,2.6320062724531277e-05,0.0011616456310730428,1.7851056602940706e-06,0.10818843698990531,0.0106231801863329
85,0.10883568067848683,2.5628952824057758e-05,0.0011463632988743483,1.7458934027223322e-06,0.10768931737961247,0.010532973118079152
86,0.10832852165400982,2.5312018389725978e-05,0.0011317509285872801,1.7490659916325042e-06,0.10719677072542254,0.010447395674815691
87,0.10782948310673236,2.5043791589648245e-05,0.0011181295667774976,1.7170567458030604e-06,0.10671135353995487,0.010369423413360375
88,0.10733728469908238,2.47207729881208e-05,0.001104601235128939,1.7097711161029765e-06,0.10623268346395344,0.010290937005027315
89,0.10684324470162392,2.427973848643019e-05,0.0010907727823359892,1.6877800659335158e-06,0.10575247191928792,0.01020909450459071
90,0.1063588262796402,2.3897216531174584e-05,0.0010772091599646955,1.6780796719441247e-06,0.10528161711967551,0.010128065508474879
91,0.1058857681453228,2.3592710644139198e-05,0.001064605563879013,1.6199172671243989e-06,0.10482116258144379,0.010054283805335353
92,0.10541739241778851,2.357806798995527e-05,0.001051635661860928,1.6048611631762772e-06,0.10436575675592759,0.009975921788058487
93,0.10495313343405724,2.31531123849421e-05,0.0010392868543276563,1.566303403485832e-06,0.10391384657972959,0.009902389955614306
94,0.10448996864259243,2.280291660590633e-05,0.0010271305782953277,1.5556012601767695e-06,0.1034628380642971,0.009829944363450086
95,0.10403558361530305,2.247319042118375e-05,0.0010149705605581403,1.532222089141283e-06,0.1030206130547449,0.009755994298174378
96,0.10358889418840408,2.2189825292517293e-05,0.001003415205865167,1.5368462908023492e-06,0.10258547898253892,0.00968651334418329
97,0.10314857605099678,2.2049399252757342e-05,0.0009918123451061547,1.5144968014891573e-06,0.10215676370589062,0.009615376024345711
98,0.10271641783416272,2.19045363434402e-05,0.0009810011389199645,1.498371245939784e-06,0.10173541669524275,0.009550577790824116
99,0.10228567379713059,2.153789301144726e-05,0.0009702070823404937,1.47651993890768e-06,0.1013154667147901,0.009485268526116029
100,0.10185918644070625,2.119923400406714e-05,0.0009594114179490134,1.4555843312708819e-06,0.10089977502275724,0.009418997455938851
101,0.10143822525441647,2.0989187327810807e-05,0.000948991660377942,1.4468201964882752e-06,0.10048923359403852,0.009355365376294618
102,0.10102718964219093,2.0625664892418632e-05,0.0009390368141466752,1.428759558296388e-06,0.10008815282804426,0.009294891973858441
103,0.1006195629388094,2.0213023634944907e-05,0.0009286246319534258,1.4091794836411559e-06,0.09969093830685598,0.009229066444247605
104,0.10021368734538555,2.0000270607512843e-05,0.0009183044441742822,1.397006244307949e-06,0.09929538290121127,0.00916346328031374
105,0.09981578919291496,1.972647782568656e-05,0.0009086789862485603,1.3861521821105432e-06,0.0989071102066664,0.009103559603103948
106,0.09942023180425168,1.959724714787047e-05,0.0008991302497452125,1.3646623402986177e-06,0.09852110155450647,0.00904373519783688
107,0.09902762886881829,1.942186733973154e-05,0.0008900109750684351,1.3479515788958404e-06,0.09813761789374985,0.008987501621869901
108,0.09863939511775971,1.9239989417828836e-05,0.0008808298516087234,1.3374326808801586e-06,0.09775856526615098,0.008929797780665149
109,0.09825508815050125,1.8961001710230577e-05,0.0008717953824670985,1.3262326640550963e-06,0.09738329276803416,0.00887277594348839
110,0.09787605229020119,1.8793738598919474e-05,0.0008628443912602961,1.3288745413139152e-06,0.0970132078989409,0.008815684440377447
111,0.09750046227872372,1.8497259707556624e-05,0.0008540275590494276,1.3018454279721032e-06,0.0966464347196743,0.008759215485645868
112,0.09713244505226612,1.8343559208673857e-05,0.0008456160728819668,1.289214823611231e-06,0.09628682897938415,0.00870580445521523
113,0.0967706018537283,1.812404328949603e-05,0.0008377221880946309,1.2655098848873827e-06,0.09593287966563366,0.008656783899730968
114,0.09640773187577724,1.780706129749038e-05,0.0008294936658348888,1.2492565521650253e-06,0.09557823820994235,0.008604015981868584
115,0.09604706132411957,1.747421562677343e-05,0.0008215893596643581,1.2360243572674647e-06,0.09522547196445522,0.008554029122159499
116,0.09569876612722873,1.739854604789875e-05,0.0008137717212084681,1.2283673564020843e-06,0.09488499440602026,0.008503471404496294
117,0.0953464997857809,1.7252100892143436e-05,0.000805992827983573,1.214251044732956e-06,0.09454050695779732,0.008453302740996597
118,0.09500011292099952,1.7081159663760628e-05,0.0007981505353236571,1.1980551369959156e-06,0.09420196238567587,0.008401574595889012
119,0.09465819403529167,1.6852461198705932e-05,0.0007905916707823053,1.2058555105685952e-06,0.09386760236450936,0.008352067972980205
120,0.09431591908633709,1.675587156413008e-05,0.0007831678212387487,1.1713643854525765e-06,0.09353275126509834,0.008303665264840759
121,0.09397585000097751,1.6565155468561644e-05,0.0007755718101980165,1.1647852455802845e-06,0.09320027819077949,0.008252884227064178
122,0.09364559715986252,1.6610823550228865e-05,0.0007683319854550064,1.1649398089613162e-06,0.09287726517440752,0.008204678156340718
123,0.0933179298043251,1.6490190696953223e-05,0.0007611991468584165,1.1398453256044769e-06,0.09255673065746668,0.008157051366811788
124,0.09299166125059127,1.6297865710887352e-05,0.0007540671894093975,1.1338128166974575e-06,0.09223759406118187,0.00810897643152496
125,0.09266807718575001,1.621820089966472e-05,0.000747137816157192,1.1182503495037493e-06,0.09192093936959282,0.008062515580846462
126,0.09234766112267971,1.614579337610235e-05,0.0007403046119725332,1.110768378190261e-06,0.09160735651070717,0.008016495523249602
127,0.09202872897684575,1.5947783413837195e-05,0.0007335490013938397,1.1012446469485703e-06,0.0912951799754519,0.007970869635485232
128,0.09171759940683842,1.593597947491842e-05,0.0007268676557578147,1.076983531904511e-06,0.0909907317510806,0.007925061934226985
129,0.09140700423717499,1.5719415488844007e-05,0.0007203633338212967,1.067987411617906e-06,0.0906866409033537,0.007880832982472111
130,0.09109957087039948,1.554702007718775e-05,0.000714255996630527,1.0560449045109612e-06,0.09038531487376895,0.007840388157773492
131,0.09079333174228668,1.5319084681402224e-05,0.0007081676329253241,1.0490652224901474e-06,0.09008516410936136,0.007799775813221947
132,0.0904910344928503,1.5271976645428802e-05,0.0007021113451337442,1.0480118538940906e-06,0.08978892314771655,0.007758905056933768
133,0.0901952419579029,1.4996213506584022e-05,0.0006963401867542416,1.0407636233635994e-06,0.08949890177114866,0.007720364973124043
134,0.08989982692897319,1.4891796972307942e-05,0.0006906092218123376,1.0311368115644113e-06,0.08920921770716085,0.007681986110584668
135,0.08960959114134312,1.4820004881091632e-05,0.0006850672224536538,1.0187972266138174e-06,0.08892452391888947,0.007645021182755791
136,0.08931984582543373,1.4679459069623506e-05,0.0006793568435823545,1.0154773574484578e-06,0.08864048898185138,0.007605889120208359
137,0.08903136767446995,1.4686648023992561e-05,0.0006735737989656627,1.0102716938075926e-06,0.08835779387550428,0.007565578475987091
138,0.08874940764904023,1.4598824028686818e-05,0.0006681259183678776,1.001980638591446e-06,0.08808128173067235,0.007528229608134213
139,0.08846655386686325,1.4584423741002119e-05,0.0006625714028486982,9.910664473763588e-07,0.08780398246401455,0.007489512972844265
140,0.0881867186576128,1.4468758047857402e-05,0.0006573072526371107,9.787498651613128e-07,0.08752941140497568,0.007453585558491216
141,0.08791093280911445,1.4417764282870523e-05,0.0006519502516603098,9.695507338106242e-07,0.08725898255745414,0.007416031554072154
142,0.0876374259442091,1.4375249965629806e-05,0.0006466021883534267,9.54787839238136e-07,0.08699082375585568,0.007378151302219447
143,0.08736706905066967,1.4308556043291193e-05,0.0006416496974416077,9.445285153445688e-07,0.08672541935322806,0.00734429693491806
144,0.08709694869816303,1.4248656865846241e-05,0.00063645092130173,9.401613090700407e-07,0.08646049777686131,0.007307384825929653
145,0.0868296534717083,1.4212334086506818e-05,0.0006313510874751955,9.303608342919269e-07,0.08619830238423311,0.007271145999458682
146,0.08656934833526611,1.4106871837911835e-05,0.0006264281370677054,9.235929690770853e-07,0.08594292019819841,0.007236142458202089
147,0.0863078539520502,1.3962291093284137e-05,0.0006216391088673845,9.147166194484418e-07,0.08568621484318283,0.007202578680878181
148,0.08604630579054355,1.3950760796009242e-05,0.0006166811365401373,9.058725074172893e-07,0.08542962465400342,0.007166851974346007
149,0.08578849129378796,1.3754023064179177e-05,0.0006118937797145918,9.025894023048348e-07,0.08517659751407337,0.007132585857223248
150,0.08553494150936604,1.3653225371867896e-05,0.0006072504107141868,8.93020151142763e-07,0.08492769109865185,0.0070994426371086385
151,0.08528331333398818,1.3445903094973716e-05,0.0006026429277844728,8.723933302758267e-07,0.08468067040620371,0.0070663639137047915
152,0.08503315299749374,1.3286825921005622e-05,0.0005981018805177882,8.657365258740024e-07,0.08443505111697595,0.007033749301703732
153,0.08478778180480004,1.3253258940570051e-05,0.0005936601752182469,8.627997499052009e-07,0.08419412162958179,0.007001718438453574
154,0.08454146648943424,1.3163684585337438e-05,0.0005894221807830036,8.583173693266085e-07,0.08395204430865123,0.0069719890754044115
155,0.08429607474803924,1.2944848977117745e-05,0.0005850732139078901,8.599266638681387e-07,0.08371100153413134,0.006940693450515608
156,0.08405288036167621,1.2896249812050156e-05,0.0005807339996099472,8.461309342958182e-07,0.08347214636206626,0.006909150490870411
157,0.08381452468037605,1.2791736531900063e-05,0.0005764875680906698,8.459957475169657e-07,0.08323803711228538,0.006878134431819381
158,0.08357686141133308,1.2679886214410717e-05,0.0005723229952855035,8.417777904790024e-07,0.08300453841604757,0.006847864177008879
159,0.08334008374810219,1.254611036106311e-05,0.0005682526032906026,8.304522945233157e-07,0.08277183114481158,0.00681847890875851
160,0.0831063569933176,1.2375179607569527e-05,0.0005641708227340132,8.187863689023469e-07,0.08254218617058359,0.006788539928171523
161,0.08287437210977078,1.2275253254911554e-05,0.0005599455574993044,8.125001238437768e-07,0.08231442655227147,0.006756558671209378
162,0.08264562103152275,1.2146997165402957e-05,0.000556013862369582,8.060468961746366e-07,0.08208960716915316,0.006727686905002588
163,0.08241836358606815,1.2068289968599552e-05,0.0005522692659869791,8.001875097189299e-07,0.08186609432008117,0.0067008035825687476
164,0.08219219088554382,1.2025016699349371e-05,0.000548428152105771,7.936255920654504e-07,0.08164376273343804,0.006672509227421386
165,0.08196935172379016,1.1894691640870976e-05,0.0005445789322257042,7.885281889666286e-07,0.08142477279156446,0.006643689632446485
166,0.08174531304836273,1.1709472050864393e-05,0.0005408079017652198,7.831598691535646e-07,0.08120450514659751,0.00661576647758708
167,0.08152464012801647,1.1636052937986302e-05,0.0005370506798499264,7.749452743599266e-07,0.08098758944816654,0.006587587249776347
168,0.08130918110907077,1.1515175233808034e-05,0.0005333530060015619,7.737024254220069e-07,0.08077582810306921,0.006559566813077416
169,0.08109472776949406,1.1413989435432207e-05,0.0005298161246464587,7.715971460140425e-07,0.0805649116448476,0.0065332992565487495
170,0.08088026398420334,1.1286437548624079e-05,0.0005261313536320813,7.635634107175727e-07,0.08035413263057126,0.006505064742801032
171,0.08066746720671654,1.1231597042393023e-05,0.000522506284469273,7.575496867938893e-07,0.08014496092224727,0.0064772863530016475
172,0.08045884709060191,1.1183501659544771e-05,0.0005192271794076077,7.519339046908781e-07,0.0799396199111943,0.006453326118666901
173,0.0802508838325739,1.1117839426902614e-05,0.0005158076836378313,7.444641531857701e-07,0.07973507614893606,0.0064274392879454445
174,0.08004462552070618,1.107790649186503e-05,0.0005125931235961616,7.327302886487746e-07,0.07953203239711001,0.006403841860232858
175,0.07984061653912067,1.1007083501698174e-05,0.0005092132842983119,7.383464546128247e-07,0.07933140325482235,0.006377872646421828
176,0.07963582403957843,1.0941690259665617e-05,0.0005058522186009213,7.331194382374505e-07,0.07912997182097752,0.006352068616123271
177,0.07943218857049943,1.0878342879693212e-05,0.0005024713568855077,7.299328525332315e-07,0.07892971721361391,0.006325790160490707
178,0.07923053056001664,1.0883988090845959e-05,0.0004992045146063901,7.177532515654467e-07,0.07873132604541025,0.00630065848452505
179,0.07903122135996818,1.0802579006977156e-05,0.0004960066057392396,7.193388098484654e-07,0.07853521475422894,0.006276084276618337
180,0.07883373509347438,1.0663388545330878e-05,0.000492884416191373,7.144627593572666e-07,0.07834085067728301,0.006252201745952444
181,0.07863800697028638,1.0663087845713259e-05,0.000489790721971076,7.054350922368054e-07,0.0781482162483153,0.006228422372862844
182,0.07844485634565354,1.0580011895626974e-05,0.00048675606766482814,6.94671152651482e-07,0.07795810027798872,0.006205073096443987
183,0.07825392642617225,1.0545520927438572e-05,0.00048375758726615457,6.882949049304733e-07,0.0777701688389061,0.006181895393102734
184,0.07806199181079865,1.0525044309410184e-05,0.00048071994620840997,6.836866729745586e-07,0.07758127186459024,0.006158181914875376
185,0.07787373639643193,1.045013494713451e-05,0.0004778159674606286,6.766839305128213e-07,0.0773959204289713,0.006135778114308144
186,0.07768650619685649,1.0352006808970742e-05,0.00047484223026549445,6.781072391869727e-07,0.077211663966591,0.006112287107650987
187,0.07749934670329094,1.0321946299327275e-05,0.0004718106595682912,6.776027204063277e-07,0.07702753604372264,0.0060879307973347885
188,0.07731568138301373,1.0279903612521897e-05,0.00046896196639863776,6.712527702657964e-07,0.0768467194166151,0.006065547868296596
189,0.07713127295672893,1.0202573031393312e-05,0.00046614520507864656,6.675198477066533e-07,0.07666512775165028,0.00604353055783426
190,0.07694855445623398,1.012617642023036e-05,0.00046354888944188135,6.620614834855303e-07,0.07648500556679211,0.006024140319692867
191,0.07676721826195716,1.0007649713784086e-05,0.0004607895846129395,6.620338382056248e-07,0.07630642867734422,0.006002426492002887
192,0.07658839152753354,9.856705752516217e-06,0.00045804582023993134,6.556908278275622e-07,0.0761303457072936,0.005980616789363748
193,0.07641150283813476,9.82789505331907e-06,0.0004552870013285428,6.469304103130561e-07,0.07595621583680622,0.005958356849661676
194,0.07623453958332539,9.792069186846308e-06,0.0004526371327810921,6.42491401522641e-07,0.0757819024505443,0.005937428562631424
195,0.07605922731757164,9.75131149592885e-06,0.0004499703528708778,6.372428457478964e-07,0.07560925696470076,0.005916052118069875
196,0.07588552674651146,9.709169431646974e-06,0.0004473406982724555,6.312512388310378e-07,0.075438186048239,0.005894940938695141
197,0.07571363334357739,9.717076224123945e-06,0.00044485472212545574,6.258019761831037e-07,0.07526877862145194,0.005875490350684534
198,0.0755421581864357,9.68698454834479e-06,0.00044231305952416734,6.204893018281843e-07,0.07509984512691154,0.005855181664687848
199,0.07537331788241863,9.573142373640837e-06,0.0004398657772690058,6.208357136337885e-07,0.07493345210514962,0.005835828773720569
200,0.07520536547899247,9.535891177580025e-06,0.0004373387123341672,6.187504167990157e-07,0.0747680267666583,0.00581525945055518
201,0.0750378980487585,9.497966186289062e-06,0.00043469439377076926,6.208048553804999e-07,0.07460320365498774,0.0057929980059984
202,0.07487310764193535,9.443499638890322e-06,0.000432285989576485,6.127141422074425e-07,0.07444082165235887,0.005773581505976759
203,0.07470819193124771,9.4302414303598e-06,0.0004298190057161264,6.047337613455727e-07,0.07427837292553159,0.005753304886720847
204,0.074545305326581,9.363790899434149e-06,0.0004275585806462914,6.015598963108774e-07,0.07411774674593472,0.005735553416451493
205,0.0743842986524105,9.287432790003545e-06,0.00042510192829649896,6.017315064432468e-07,0.07395919672411401,0.005714941674491719
206,0.07422446060180664,9.201490577574314e-06,0.0004227765031391755,6.011172953449203e-07,0.07380168409866747,0.005695918834725557
207,0.07406420388817787,9.14590295938143e-06,0.000420465030008927,5.974770568068925e-07,0.07364373885816895,0.005677034355810333
208,0.07390534788370133,9.040804646622449e-06,0.0004181923015858047,5.957852981147385e-07,0.07348715558211552,0.005658484988716635
209,0.07374924886226654,8.954891753837266e-06,0.0004159863308304921,5.951992998801423e-07,0.07333326253143604,0.005640550069972707
210,0.07359323005378246,8.922390104031323e-06,0.0004136980801122263,5.930032944725792e-07,0.07317953197367023,0.00562141490202146
211,0.0734390509724617,8.914656138826914e-06,0.00041153127187862993,5.915721929765278e-07,0.07302751970058308,0.005603711736865263
212,0.07328441029787064,8.93256425135994e-06,0.0004093353528878652,5.895919223022945e-07,0.07287507494498277,0.0055855720367276925
213,0.07313209128379822,8.90561101610348e-06,0.0004070973055786453,5.866484986068233e-07,0.07272499397821958,0.005566602820078717
214,0.07298122802376747,8.81594170739429e-06,0.0004049441735842265,5.817356858716482e-07,0.07257628385018325,0.005548607286415489
215,0.07283031539618968,8.790213239624252e-06,0.00040287912322673944,5.78898628098019e-07,0.07242743627296294,0.005531750357459212
216,0.0726804397702217,8.751753684887344e-06,0.00040071351651567964,5.769505448661903e-07,0.07227972625370603,0.005513361198453537
217,0.07253117686510085,8.756262706535676e-06,0.0003985653159907088,5.718705804415348e-07,0.07213261154911015,0.005495089604460599
218,0.07238393548130989,8.674711394647258e-06,0.00039643531013280154,5.64162953521663e-07,0.0719875001711771,0.0054768410628234536
219,0.07223842325806618,8.680034916801087e-06,0.00039431608584709465,5.624494713931508e-07,0.07184410717221908,0.00545853671858854
220,0.07209297804534436,8.661390837926602e-06,0.0003922483194037341,5.587497797353331e-07,0.07170072972594062,0.005440867197315964
221,0.07194816260039806,8.547436231146549e-06,0.0003902229659724981,5.524980918508071e-07,0.07155793963442557,0.005423668261548338
222,0.0718066428154707,8.485416542600982e-06,0.00038831075641792266,5.49049630443383e-07,0.07141833205905278,0.005407727491393893
223,0.07166510842740535,8.421976971464421e-06,0.00038639295991742983,5.508597296163942e-07,0.07127871546748792,0.00539164690316257
224,0.07152503690123559,8.420047825118629e-06,0.00038451849127886815,5.526303938550281e-07,0.07114051840995672,0.0053759985025918335
225,0.07138531303405762,8.340842319328548e-06,0.00038248341297730803,5.463017995943148e-07,0.07100282962108032,0.005358012688055691
