dataset,n_full_obs,mcar_obs_prob,prop_budget,tau,seed,mean_width,coverage
mmlu-pro,None,1.0,0.025,0.25,33,0.07059421390295029,0.9322187076366923
mmlu-pro,None,1.0,0.025,0.25,34,0.07064182311296463,0.9344780840488026
mmlu-pro,None,1.0,0.025,0.25,35,0.07078298181295395,0.9399005874378672
mmlu-pro,None,1.0,0.025,0.25,36,0.070501908659935,0.9299593312245821
mmlu-pro,None,1.0,0.025,0.25,37,0.07040923833847046,0.9371893357433349
mmlu-pro,None,1.0,0.025,0.25,38,0.07093147188425064,0.9331224582015364
mmlu-pro,None,1.0,0.025,0.25,39,0.07020676881074905,0.9403524627202893
mmlu-pro,None,1.0,0.025,0.25,40,0.07072741538286209,0.9240849525530954
mmlu-pro,None,1.0,0.025,0.25,41,0.07072072476148605,0.9326705829191143
mmlu-pro,None,1.0,0.025,0.25,42,0.0706566721200943,0.9367374604609128
mmlu-pro,None,1.0,0.025,0.25,43,0.07066762447357178,0.9331224582015364
mmlu-pro,None,1.0,0.025,0.25,44,0.07077987492084503,0.9317668323542703
mmlu-pro,None,1.0,0.025,0.25,45,0.07098770886659622,0.9317668323542703
mmlu-pro,None,1.0,0.025,0.25,46,0.0704229399561882,0.9349299593312246
mmlu-pro,None,1.0,0.025,0.25,47,0.0709051564335823,0.9299593312245821
mmlu-pro,None,1.0,0.025,0.25,48,0.07067336142063141,0.9286037053773158
mmlu-pro,None,1.0,0.025,0.25,49,0.07122150808572769,0.938996836873023
mmlu-pro,None,1.0,0.025,0.25,50,0.07066420465707779,0.9317668323542703
mmlu-pro,None,1.0,0.025,0.25,51,0.07080689072608948,0.9245368278355174
mmlu-pro,None,1.0,0.025,0.25,52,0.07056307047605515,0.9349299593312246
mmlu-pro,None,1.0,0.025,0.25,53,0.0709359347820282,0.9362855851784908
mmlu-pro,None,1.0,0.025,0.25,54,0.07062583416700363,0.9335743334839585
mmlu-pro,None,1.0,0.025,0.25,55,0.07122528553009033,0.9240849525530954
mmlu-pro,None,1.0,0.025,0.25,56,0.07045107334852219,0.9263443289652057
mmlu-pro,None,1.0,0.025,0.25,57,0.07056915760040283,0.9335743334839585
mmlu-pro,None,1.0,0.025,0.25,58,0.07080177217721939,0.9362855851784908
mmlu-pro,None,1.0,0.025,0.25,59,0.07048909366130829,0.9263443289652057
mmlu-pro,None,1.0,0.025,0.25,60,0.07038140296936035,0.9258924536827836
mmlu-pro,None,1.0,0.025,0.25,61,0.07036323845386505,0.9290555806597379
mmlu-pro,None,1.0,0.025,0.25,62,0.07042073458433151,0.9281518300948939
mmlu-pro,None,1.0,0.025,0.25,63,0.07064934074878693,0.9326705829191143
mmlu-pro,None,1.0,0.025,0.25,64,0.07162992656230927,0.9349299593312246
mmlu-pro,None,1.0,0.025,0.25,65,0.07003897428512573,0.9245368278355174
mmlu-pro,None,1.0,0.025,0.5,33,0.06818722188472748,0.9358337098960687
mmlu-pro,None,1.0,0.025,0.5,34,0.06855618208646774,0.9453230908269318
mmlu-pro,None,1.0,0.025,0.5,35,0.06865785270929337,0.9435155896972436
mmlu-pro,None,1.0,0.025,0.5,36,0.06830994784832001,0.9426118391323995
mmlu-pro,None,1.0,0.025,0.5,37,0.06847188621759415,0.9403524627202893
mmlu-pro,None,1.0,0.025,0.5,38,0.06862964481115341,0.946678716674198
mmlu-pro,None,1.0,0.025,0.5,39,0.06859789043664932,0.9507455942159965
mmlu-pro,None,1.0,0.025,0.5,40,0.06857778131961823,0.9421599638499775
mmlu-pro,None,1.0,0.025,0.5,41,0.06847769767045975,0.9448712155445097
mmlu-pro,None,1.0,0.025,0.5,42,0.0685049295425415,0.9444193402620877
mmlu-pro,None,1.0,0.025,0.5,43,0.06846302002668381,0.9403524627202893
mmlu-pro,None,1.0,0.025,0.5,44,0.06832059472799301,0.9308630817894261
mmlu-pro,None,1.0,0.025,0.5,45,0.06870204210281372,0.9394487121554451
mmlu-pro,None,1.0,0.025,0.5,46,0.06847415864467621,0.9417080885675554
mmlu-pro,None,1.0,0.025,0.5,47,0.06826996803283691,0.9426118391323995
mmlu-pro,None,1.0,0.025,0.5,48,0.06830120831727982,0.947582467239042
mmlu-pro,None,1.0,0.025,0.5,49,0.06863032281398773,0.94713059195662
mmlu-pro,None,1.0,0.025,0.5,50,0.06857325881719589,0.9403524627202893
mmlu-pro,None,1.0,0.025,0.5,51,0.0682804137468338,0.9331224582015364
mmlu-pro,None,1.0,0.025,0.5,52,0.06791910529136658,0.9326705829191143
mmlu-pro,None,1.0,0.025,0.5,53,0.0683021992444992,0.9444193402620877
mmlu-pro,None,1.0,0.025,0.5,54,0.0684513971209526,0.947582467239042
mmlu-pro,None,1.0,0.025,0.5,55,0.0689268484711647,0.9412562132851333
mmlu-pro,None,1.0,0.025,0.5,56,0.0685822069644928,0.9417080885675554
mmlu-pro,None,1.0,0.025,0.5,57,0.0683542937040329,0.9313149570718482
mmlu-pro,None,1.0,0.025,0.5,58,0.06882528215646744,0.9358337098960687
mmlu-pro,None,1.0,0.025,0.5,59,0.06827018409967422,0.9353818346136467
mmlu-pro,None,1.0,0.025,0.5,60,0.06847307831048965,0.9462268413917759
mmlu-pro,None,1.0,0.025,0.5,61,0.06834866851568222,0.938996836873023
mmlu-pro,None,1.0,0.025,0.5,62,0.06843317300081253,0.9421599638499775
mmlu-pro,None,1.0,0.025,0.5,63,0.06851712614297867,0.9507455942159965
mmlu-pro,None,1.0,0.025,0.5,64,0.0687355175614357,0.9430637144148215
mmlu-pro,None,1.0,0.025,0.5,65,0.06833627074956894,0.9353818346136467
mmlu-pro,None,1.0,0.025,0.75,33,0.07062845677137375,0.9417080885675554
mmlu-pro,None,1.0,0.025,0.75,34,0.07081496715545654,0.9493899683687302
mmlu-pro,None,1.0,0.025,0.75,35,0.07082730531692505,0.947582467239042
mmlu-pro,None,1.0,0.025,0.75,36,0.07055006176233292,0.9448712155445097
mmlu-pro,None,1.0,0.025,0.75,37,0.07069678604602814,0.9426118391323995
mmlu-pro,None,1.0,0.025,0.75,38,0.07065699994564056,0.9435155896972436
mmlu-pro,None,1.0,0.025,0.75,39,0.07089705020189285,0.9462268413917759
mmlu-pro,None,1.0,0.025,0.75,40,0.07078523933887482,0.9385449615906011
mmlu-pro,None,1.0,0.025,0.75,41,0.07060976326465607,0.9507455942159965
mmlu-pro,None,1.0,0.025,0.75,42,0.07069127261638641,0.9444193402620877
mmlu-pro,None,1.0,0.025,0.75,43,0.07055912166833878,0.9525530953456847
mmlu-pro,None,1.0,0.025,0.75,44,0.07047164440155029,0.947582467239042
mmlu-pro,None,1.0,0.025,0.75,45,0.07059049606323242,0.9498418436511523
mmlu-pro,None,1.0,0.025,0.75,46,0.07065121829509735,0.9439674649796657
mmlu-pro,None,1.0,0.025,0.75,47,0.07036814093589783,0.9435155896972436
mmlu-pro,None,1.0,0.025,0.75,48,0.07071112841367722,0.9453230908269318
mmlu-pro,None,1.0,0.025,0.75,49,0.07071250677108765,0.9502937189335744
mmlu-pro,None,1.0,0.025,0.75,50,0.07067593932151794,0.9516493447808405
mmlu-pro,None,1.0,0.025,0.75,51,0.07063420116901398,0.9412562132851333
mmlu-pro,None,1.0,0.025,0.75,52,0.07035080343484879,0.9403524627202893
mmlu-pro,None,1.0,0.025,0.75,53,0.07071410864591599,0.947582467239042
mmlu-pro,None,1.0,0.025,0.75,54,0.07087071985006332,0.9453230908269318
mmlu-pro,None,1.0,0.025,0.75,55,0.0709855705499649,0.9439674649796657
mmlu-pro,None,1.0,0.025,0.75,56,0.07072471082210541,0.9403524627202893
mmlu-pro,None,1.0,0.025,0.75,57,0.07044060528278351,0.9439674649796657
mmlu-pro,None,1.0,0.025,0.75,58,0.07071274518966675,0.9444193402620877
mmlu-pro,None,1.0,0.025,0.75,59,0.07059168070554733,0.9480343425214641
mmlu-pro,None,1.0,0.025,0.75,60,0.07046318799257278,0.9462268413917759
mmlu-pro,None,1.0,0.025,0.75,61,0.07051395624876022,0.9399005874378672
mmlu-pro,None,1.0,0.025,0.75,62,0.07057622820138931,0.9322187076366923
mmlu-pro,None,1.0,0.025,0.75,63,0.07065784931182861,0.9421599638499775
mmlu-pro,None,1.0,0.025,0.75,64,0.07065119594335556,0.9493899683687302
mmlu-pro,None,1.0,0.025,0.75,65,0.07056576758623123,0.9403524627202893
mmlu-pro,None,1.0,0.05,0.05,33,0.05019700527191162,0.902846814279259
mmlu-pro,None,1.0,0.05,0.05,34,0.05073725804686546,0.9195661997288749
mmlu-pro,None,1.0,0.05,0.05,35,0.05088144168257713,0.9195661997288749
mmlu-pro,None,1.0,0.05,0.05,36,0.05085800960659981,0.9195661997288749
mmlu-pro,None,1.0,0.05,0.05,37,0.050305526703596115,0.9096249435155898
mmlu-pro,None,1.0,0.05,0.05,38,0.05044407770037651,0.9060099412562134
mmlu-pro,None,1.0,0.05,0.05,39,0.04999490827322006,0.9204699502937189
mmlu-pro,None,1.0,0.05,0.05,40,0.05046942085027695,0.9136918210573882
mmlu-pro,None,1.0,0.05,0.05,41,0.05024624988436699,0.9042024401265251
mmlu-pro,None,1.0,0.05,0.05,42,0.05089735612273216,0.9204699502937189
mmlu-pro,None,1.0,0.05,0.05,43,0.0508008673787117,0.9105286940804338
mmlu-pro,None,1.0,0.05,0.05,44,0.05054176598787308,0.9132399457749661
mmlu-pro,None,1.0,0.05,0.05,45,0.05047900974750519,0.9042024401265251
mmlu-pro,None,1.0,0.05,0.05,46,0.04946957901120186,0.9159511974694985
mmlu-pro,None,1.0,0.05,0.05,47,0.04984954372048378,0.9109805693628559
mmlu-pro,None,1.0,0.05,0.05,48,0.049979522824287415,0.9100768187980118
mmlu-pro,None,1.0,0.05,0.05,49,0.05079881101846695,0.9168549480343425
mmlu-pro,None,1.0,0.05,0.05,50,0.05066473037004471,0.911432444645278
mmlu-pro,None,1.0,0.05,0.05,51,0.05014536529779434,0.9105286940804338
mmlu-pro,None,1.0,0.05,0.05,52,0.04952045902609825,0.9023949389968369
mmlu-pro,None,1.0,0.05,0.05,53,0.04980268329381943,0.9087211929507456
mmlu-pro,None,1.0,0.05,0.05,54,0.04902943596243858,0.9060099412562134
mmlu-pro,None,1.0,0.05,0.05,55,0.049982380121946335,0.9001355625847266
mmlu-pro,None,1.0,0.05,0.05,56,0.05035233497619629,0.8987799367374605
mmlu-pro,None,1.0,0.05,0.05,57,0.05026841163635254,0.912336195210122
mmlu-pro,None,1.0,0.05,0.05,58,0.050810806453228,0.9037505648441031
mmlu-pro,None,1.0,0.05,0.05,59,0.05003849416971207,0.9159511974694985
mmlu-pro,None,1.0,0.05,0.05,60,0.049617741256952286,0.9069136918210574
mmlu-pro,None,1.0,0.05,0.05,61,0.04873180761933327,0.8965205603253502
mmlu-pro,None,1.0,0.05,0.05,62,0.04931548237800598,0.8901943063714415
mmlu-pro,None,1.0,0.05,0.05,63,0.05005403235554695,0.9060099412562134
mmlu-pro,None,1.0,0.05,0.05,64,0.05095328018069267,0.903298689561681
mmlu-pro,None,1.0,0.05,0.05,65,0.05007028579711914,0.9042024401265251
mmlu-pro,None,1.0,0.05,0.25,33,0.044152941554784775,0.9385449615906011
mmlu-pro,None,1.0,0.05,0.25,34,0.04413456469774246,0.9444193402620877
mmlu-pro,None,1.0,0.05,0.25,35,0.044088851660490036,0.9516493447808405
mmlu-pro,None,1.0,0.05,0.25,36,0.043944161385297775,0.9344780840488026
mmlu-pro,None,1.0,0.05,0.25,37,0.04396634176373482,0.9435155896972436
mmlu-pro,None,1.0,0.05,0.25,38,0.04416418820619583,0.9331224582015364
mmlu-pro,None,1.0,0.05,0.25,39,0.04392996430397034,0.9525530953456847
mmlu-pro,None,1.0,0.05,0.25,40,0.044079385697841644,0.9263443289652057
mmlu-pro,None,1.0,0.05,0.25,41,0.044040244072675705,0.94713059195662
mmlu-pro,None,1.0,0.05,0.25,42,0.044009383767843246,0.9453230908269318
mmlu-pro,None,1.0,0.05,0.25,43,0.04409722983837128,0.9317668323542703
mmlu-pro,None,1.0,0.05,0.25,44,0.04418525844812393,0.9439674649796657
mmlu-pro,None,1.0,0.05,0.25,45,0.04416537284851074,0.9353818346136467
mmlu-pro,None,1.0,0.05,0.25,46,0.04391840472817421,0.9480343425214641
mmlu-pro,None,1.0,0.05,0.25,47,0.04414284601807594,0.9344780840488026
mmlu-pro,None,1.0,0.05,0.25,48,0.04411577805876732,0.9385449615906011
mmlu-pro,None,1.0,0.05,0.25,49,0.044274087995290756,0.9435155896972436
mmlu-pro,None,1.0,0.05,0.25,50,0.04417882487177849,0.9480343425214641
mmlu-pro,None,1.0,0.05,0.25,51,0.044130828231573105,0.9335743334839585
mmlu-pro,None,1.0,0.05,0.25,52,0.043980672955513,0.9421599638499775
mmlu-pro,None,1.0,0.05,0.25,53,0.04406530037522316,0.9367374604609128
mmlu-pro,None,1.0,0.05,0.25,54,0.04404756426811218,0.9394487121554451
mmlu-pro,None,1.0,0.05,0.25,55,0.04413687437772751,0.9281518300948939
mmlu-pro,None,1.0,0.05,0.25,56,0.04392315819859505,0.9308630817894261
mmlu-pro,None,1.0,0.05,0.25,57,0.04395142197608948,0.9430637144148215
mmlu-pro,None,1.0,0.05,0.25,58,0.044239357113838196,0.947582467239042
mmlu-pro,None,1.0,0.05,0.25,59,0.04399862140417099,0.9399005874378672
mmlu-pro,None,1.0,0.05,0.25,60,0.04389370232820511,0.9412562132851333
mmlu-pro,None,1.0,0.05,0.25,61,0.04386322200298309,0.9403524627202893
mmlu-pro,None,1.0,0.05,0.25,62,0.043927039951086044,0.9362855851784908
mmlu-pro,None,1.0,0.05,0.25,63,0.043986059725284576,0.9376412110257569
mmlu-pro,None,1.0,0.05,0.25,64,0.044425640255212784,0.9371893357433349
mmlu-pro,None,1.0,0.05,0.25,65,0.04377482458949089,0.9367374604609128
mmlu-pro,None,1.0,0.05,0.5,33,0.043069496750831604,0.9417080885675554
mmlu-pro,None,1.0,0.05,0.5,34,0.043210119009017944,0.9498418436511523
mmlu-pro,None,1.0,0.05,0.5,35,0.04324646666646004,0.9507455942159965
mmlu-pro,None,1.0,0.05,0.5,36,0.042987972497940063,0.9376412110257569
mmlu-pro,None,1.0,0.05,0.5,37,0.043113674968481064,0.9417080885675554
mmlu-pro,None,1.0,0.05,0.5,38,0.04314084351062775,0.9430637144148215
mmlu-pro,None,1.0,0.05,0.5,39,0.043204959481954575,0.9525530953456847
mmlu-pro,None,1.0,0.05,0.5,40,0.0432162880897522,0.9448712155445097
mmlu-pro,None,1.0,0.05,0.5,41,0.04312034696340561,0.9498418436511523
mmlu-pro,None,1.0,0.05,0.5,42,0.04318613559007645,0.9444193402620877
mmlu-pro,None,1.0,0.05,0.5,43,0.043142110109329224,0.9408043380027112
mmlu-pro,None,1.0,0.05,0.5,44,0.04317593201994896,0.9484862178038862
mmlu-pro,None,1.0,0.05,0.5,45,0.04318450763821602,0.9417080885675554
mmlu-pro,None,1.0,0.05,0.5,46,0.043069589883089066,0.9417080885675554
mmlu-pro,None,1.0,0.05,0.5,47,0.04305732250213623,0.9408043380027112
mmlu-pro,None,1.0,0.05,0.5,48,0.043047454208135605,0.9435155896972436
mmlu-pro,None,1.0,0.05,0.5,49,0.043243199586868286,0.9462268413917759
mmlu-pro,None,1.0,0.05,0.5,50,0.043206702917814255,0.9430637144148215
mmlu-pro,None,1.0,0.05,0.5,51,0.043091580271720886,0.9399005874378672
mmlu-pro,None,1.0,0.05,0.5,52,0.042869485914707184,0.9453230908269318
mmlu-pro,None,1.0,0.05,0.5,53,0.04306800290942192,0.9457749661093539
mmlu-pro,None,1.0,0.05,0.5,54,0.043116938322782516,0.938996836873023
mmlu-pro,None,1.0,0.05,0.5,55,0.04333081468939781,0.9367374604609128
mmlu-pro,None,1.0,0.05,0.5,56,0.043150998651981354,0.9399005874378672
mmlu-pro,None,1.0,0.05,0.5,57,0.04300578683614731,0.9457749661093539
mmlu-pro,None,1.0,0.05,0.5,58,0.043313875794410706,0.9480343425214641
mmlu-pro,None,1.0,0.05,0.5,59,0.043062206357717514,0.9516493447808405
mmlu-pro,None,1.0,0.05,0.5,60,0.04312116652727127,0.9552643470402169
mmlu-pro,None,1.0,0.05,0.5,61,0.04306374490261078,0.9430637144148215
mmlu-pro,None,1.0,0.05,0.5,62,0.04312247782945633,0.9371893357433349
mmlu-pro,None,1.0,0.05,0.5,63,0.043161939829587936,0.9552643470402169
mmlu-pro,None,1.0,0.05,0.5,64,0.043203506618738174,0.94713059195662
mmlu-pro,None,1.0,0.05,0.5,65,0.04308903217315674,0.9484862178038862
mmlu-pro,None,1.0,0.05,0.75,33,0.04506202042102814,0.9435155896972436
mmlu-pro,None,1.0,0.05,0.75,34,0.04512329399585724,0.9543605964753729
mmlu-pro,None,1.0,0.05,0.75,35,0.04514385759830475,0.9448712155445097
mmlu-pro,None,1.0,0.05,0.75,36,0.0449729822576046,0.9439674649796657
mmlu-pro,None,1.0,0.05,0.75,37,0.04505001753568649,0.9453230908269318
mmlu-pro,None,1.0,0.05,0.75,38,0.045007895678281784,0.9353818346136467
mmlu-pro,None,1.0,0.05,0.75,39,0.04512150585651398,0.955716222322639
mmlu-pro,None,1.0,0.05,0.75,40,0.04513163864612579,0.9489380930863082
mmlu-pro,None,1.0,0.05,0.75,41,0.045045915991067886,0.955716222322639
mmlu-pro,None,1.0,0.05,0.75,42,0.045098476111888885,0.9457749661093539
mmlu-pro,None,1.0,0.05,0.75,43,0.045042283833026886,0.9430637144148215
mmlu-pro,None,1.0,0.05,0.75,44,0.04502943530678749,0.9539087211929508
mmlu-pro,None,1.0,0.05,0.75,45,0.04498674347996712,0.9530049706281066
mmlu-pro,None,1.0,0.05,0.75,46,0.04497744143009186,0.9498418436511523
mmlu-pro,None,1.0,0.05,0.75,47,0.04493355751037598,0.9493899683687302
mmlu-pro,None,1.0,0.05,0.75,48,0.04504310339689255,0.9457749661093539
mmlu-pro,None,1.0,0.05,0.75,49,0.04509003087878227,0.9539087211929508
mmlu-pro,None,1.0,0.05,0.75,50,0.0451057106256485,0.9521012200632626
mmlu-pro,None,1.0,0.05,0.75,51,0.04506414756178856,0.9376412110257569
mmlu-pro,None,1.0,0.05,0.75,52,0.0449291355907917,0.9349299593312246
mmlu-pro,None,1.0,0.05,0.75,53,0.045105308294296265,0.9516493447808405
mmlu-pro,None,1.0,0.05,0.75,54,0.045095037668943405,0.9453230908269318
mmlu-pro,None,1.0,0.05,0.75,55,0.04518338292837143,0.9448712155445097
mmlu-pro,None,1.0,0.05,0.75,56,0.04506799951195717,0.9480343425214641
mmlu-pro,None,1.0,0.05,0.75,57,0.04494813457131386,0.947582467239042
mmlu-pro,None,1.0,0.05,0.75,58,0.04510130360722542,0.947582467239042
mmlu-pro,None,1.0,0.05,0.75,59,0.045039739459753036,0.947582467239042
mmlu-pro,None,1.0,0.05,0.75,60,0.044983264058828354,0.9525530953456847
mmlu-pro,None,1.0,0.05,0.75,61,0.04497099295258522,0.9511974694984184
mmlu-pro,None,1.0,0.05,0.75,62,0.0450153574347496,0.9444193402620877
mmlu-pro,None,1.0,0.05,0.75,63,0.04508853331208229,0.9453230908269318
mmlu-pro,None,1.0,0.05,0.75,64,0.04503100737929344,0.94713059195662
mmlu-pro,None,1.0,0.05,0.75,65,0.045024700462818146,0.9489380930863082
mmlu-pro,None,1.0,0.075,0.05,33,0.03770623728632927,0.9145955716222323
mmlu-pro,None,1.0,0.075,0.05,34,0.03806152939796448,0.9245368278355174
mmlu-pro,None,1.0,0.075,0.05,35,0.03800496459007263,0.9240849525530954
mmlu-pro,None,1.0,0.075,0.05,36,0.038069047033786774,0.9267962042476277
mmlu-pro,None,1.0,0.075,0.05,37,0.03768957406282425,0.9222774514234072
mmlu-pro,None,1.0,0.075,0.05,38,0.03793150931596756,0.9186624491640307
mmlu-pro,None,1.0,0.075,0.05,39,0.03774551302194595,0.9245368278355174
mmlu-pro,None,1.0,0.075,0.05,40,0.037802986800670624,0.92950745594216
mmlu-pro,None,1.0,0.075,0.05,41,0.03774530440568924,0.9182105738816088
mmlu-pro,None,1.0,0.075,0.05,42,0.038271281868219376,0.9281518300948939
mmlu-pro,None,1.0,0.075,0.05,43,0.03789403289556503,0.9145955716222323
mmlu-pro,None,1.0,0.075,0.05,44,0.03810318931937218,0.9267962042476277
mmlu-pro,None,1.0,0.075,0.05,45,0.03797217085957527,0.9177586985991867
mmlu-pro,None,1.0,0.075,0.05,46,0.03730875626206398,0.9154993221870764
mmlu-pro,None,1.0,0.075,0.05,47,0.03745097666978836,0.9195661997288749
mmlu-pro,None,1.0,0.075,0.05,48,0.03775050491094589,0.9154993221870764
mmlu-pro,None,1.0,0.075,0.05,49,0.03810996934771538,0.9299593312245821
mmlu-pro,None,1.0,0.075,0.05,50,0.038072776049375534,0.9236330772706733
mmlu-pro,None,1.0,0.075,0.05,51,0.03757954761385918,0.9177586985991867
mmlu-pro,None,1.0,0.075,0.05,52,0.03739804029464722,0.9046543154089471
mmlu-pro,None,1.0,0.075,0.05,53,0.037494685500860214,0.9132399457749661
mmlu-pro,None,1.0,0.075,0.05,54,0.03701934590935707,0.9091730682331677
mmlu-pro,None,1.0,0.075,0.05,55,0.03756287693977356,0.9145955716222323
mmlu-pro,None,1.0,0.075,0.05,56,0.03784502297639847,0.9010393131495708
mmlu-pro,None,1.0,0.075,0.05,57,0.03779435157775879,0.9236330772706733
mmlu-pro,None,1.0,0.075,0.05,58,0.038175541907548904,0.9245368278355174
mmlu-pro,None,1.0,0.075,0.05,59,0.03762537240982056,0.920921825576141
mmlu-pro,None,1.0,0.075,0.05,60,0.03737635910511017,0.9154993221870764
mmlu-pro,None,1.0,0.075,0.05,61,0.036681391298770905,0.9042024401265251
mmlu-pro,None,1.0,0.075,0.05,62,0.03726188465952873,0.9118843199277
mmlu-pro,None,1.0,0.075,0.05,63,0.03755391389131546,0.9164030727519205
mmlu-pro,None,1.0,0.075,0.05,64,0.03816000372171402,0.9096249435155898
mmlu-pro,None,1.0,0.075,0.05,65,0.03752223774790764,0.9141436963398103
mmlu-pro,None,1.0,0.075,0.25,33,0.03322632610797882,0.9412562132851333
mmlu-pro,None,1.0,0.075,0.25,34,0.03327999636530876,0.94713059195662
mmlu-pro,None,1.0,0.075,0.25,35,0.03323693946003914,0.9489380930863082
mmlu-pro,None,1.0,0.075,0.25,36,0.03318274766206741,0.9417080885675554
mmlu-pro,None,1.0,0.075,0.25,37,0.03316352516412735,0.947582467239042
mmlu-pro,None,1.0,0.075,0.25,38,0.033307358622550964,0.9362855851784908
mmlu-pro,None,1.0,0.075,0.25,39,0.033201441168785095,0.9498418436511523
mmlu-pro,None,1.0,0.075,0.25,40,0.03320726007223129,0.9367374604609128
mmlu-pro,None,1.0,0.075,0.25,41,0.03326985612511635,0.9426118391323995
mmlu-pro,None,1.0,0.075,0.25,42,0.03324880823493004,0.9484862178038862
mmlu-pro,None,1.0,0.075,0.25,43,0.033205047249794006,0.9358337098960687
mmlu-pro,None,1.0,0.075,0.25,44,0.03334294259548187,0.9462268413917759
mmlu-pro,None,1.0,0.075,0.25,45,0.033310409635305405,0.9394487121554451
mmlu-pro,None,1.0,0.075,0.25,46,0.0331232026219368,0.9417080885675554
mmlu-pro,None,1.0,0.075,0.25,47,0.03325727954506874,0.9426118391323995
mmlu-pro,None,1.0,0.075,0.25,48,0.03327248990535736,0.9408043380027112
mmlu-pro,None,1.0,0.075,0.25,49,0.03341221064329147,0.9498418436511523
mmlu-pro,None,1.0,0.075,0.25,50,0.03330901637673378,0.9502937189335744
mmlu-pro,None,1.0,0.075,0.25,51,0.03324730694293976,0.9358337098960687
mmlu-pro,None,1.0,0.075,0.25,52,0.03321792930364609,0.9421599638499775
mmlu-pro,None,1.0,0.075,0.25,53,0.033237431198358536,0.9421599638499775
mmlu-pro,None,1.0,0.075,0.25,54,0.03322654590010643,0.9358337098960687
mmlu-pro,None,1.0,0.075,0.25,55,0.03328578546643257,0.9385449615906011
mmlu-pro,None,1.0,0.075,0.25,56,0.033111557364463806,0.9317668323542703
mmlu-pro,None,1.0,0.075,0.25,57,0.03319815173745155,0.9453230908269318
mmlu-pro,None,1.0,0.075,0.25,58,0.03337777033448219,0.9430637144148215
mmlu-pro,None,1.0,0.075,0.25,59,0.0332038551568985,0.9448712155445097
mmlu-pro,None,1.0,0.075,0.25,60,0.033161941915750504,0.94713059195662
mmlu-pro,None,1.0,0.075,0.25,61,0.03307082876563072,0.9448712155445097
mmlu-pro,None,1.0,0.075,0.25,62,0.033160462975502014,0.9358337098960687
mmlu-pro,None,1.0,0.075,0.25,63,0.03319341689348221,0.9367374604609128
mmlu-pro,None,1.0,0.075,0.25,64,0.03348517417907715,0.9394487121554451
mmlu-pro,None,1.0,0.075,0.25,65,0.033051714301109314,0.9358337098960687
mmlu-pro,None,1.0,0.075,0.5,33,0.03272722661495209,0.9484862178038862
mmlu-pro,None,1.0,0.075,0.5,34,0.03279026597738266,0.9507455942159965
